,id_distribuidor,ID ASOCIADO,CAPITAL AUTORIZADO,TASA AUTORIZADA,RECUPERADO,NO RECUPERADO,CERRADO,P COSECHA,grupo_riesgo_quilum,grupo_riesgo_quash,tasa_sugerida_quilum,tasa_sugerida_quash,perdida_cosecha_esperada_quilum,perdida_cosecha_esperada_quash
268,159599,160283,5000,147,5000.0,0.0,SI,0.0,10,4.0,0,0.0,17.35,6.11
269,160172,160360,5000,147,4454.748860873631,545.2511391263687,SI,10.905022782527373,10,4.0,0,132.0,17.35,6.11
270,154897,155982,10000,142,10000.0,0.0,SI,0.0,8,6.0,0,147.0,7.48,11.8
271,155495,155910,6000,142,6000.0,0.0,SI,0.0,6,4.0,127,115.0,3.76,6.11
272,155504,155908,7000,142,7000.0,0.0,SI,0.0,8,5.0,0,137.0,7.48,7.65
273,155513,155904,7000,142,7000.0,0.0,SI,0.0,5,4.0,115,132.0,3.19,6.11
274,155519,155909,7000,142,7000.0,0.0,SI,0.0,9,4.0,0,142.0,15.2,6.11
275,155641,155907,6000,142,6000.0,0.0,SI,0.0,10,4.0,0,132.0,17.35,6.11
276,155805,155911,7000,142,7000.0,0.0,SI,0.0,9,5.0,0,132.0,13.17,7.65
277,157537,159483,10000,80,10000.0,0.0,SI,0.0,8,5.0,0,132.0,7.48,7.65
278,157538,159482,50000,80,50000.0,0.0,SI,0.0,9,4.0,0,115.0,13.17,6.11
279,157541,159480,10000,75,10000.0,0.0,SI,0.0,8,4.0,0,132.0,5.77,6.11
280,157764,159566,20000,122,12731.575121881644,7268.424878118356,SI,36.34212439059178,2,4.0,95,132.0,1.84,6.11
281,157766,159565,10000,142,6365.787560940822,3634.212439059178,SI,36.34212439059178,1,4.0,100,132.0,1.63,6.11
282,157952,159567,7000,142,4456.051292658576,2543.9487073414243,SI,36.34212439059178,1,3.0,110,115.0,1.63,4.06
283,158053,159568,5000,147,3182.893780470411,1817.106219529589,SI,36.34212439059178,3,3.0,100,0.0,1.84,4.06
284,158813,159570,10000,142,6365.787560940822,3634.212439059178,SI,36.34212439059178,6,4.0,147,132.0,3.76,6.11
285,158945,159481,10000,75,10000.0,0.0,SI,0.0,6,3.0,137,132.0,3.76,4.06
286,159075,159664,16000,137,9257.37542023943,6742.62457976057,SI,42.14140362350356,2,3.0,95,0.0,1.84,4.06
287,159076,159662,15000,137,8678.789456474467,6321.2105435255335,SI,42.14140362350356,5,5.0,112,132.0,3.19,7.65
288,159083,159840,30000,80,30000.0,0.0,SI,0.0,2,5.0,95,132.0,1.84,7.65
289,159109,159639,10000,142,10000.0,0.0,SI,0.0,9,5.0,0,0.0,15.2,7.65
290,159115,159640,10000,142,10000.0,0.0,SI,0.0,9,6.0,0,132.0,13.17,11.8
291,159125,159661,11000,142,6364.445601414608,4635.554398585392,SI,42.14140362350356,4,5.0,110,142.0,1.89,7.65
292,159126,159660,11000,142,6364.445601414608,4635.554398585392,SI,42.14140362350356,4,5.0,110,142.0,1.89,7.65
293,159129,159663,10000,147,5785.859637649644,4214.140362350356,SI,42.14140362350356,7,4.0,0,0.0,3.76,6.11
294,159147,159845,6000,80,6000.0,0.0,SI,0.0,4,6.0,110,0.0,1.89,11.8
295,159267,159569,5000,147,3182.893780470411,1817.106219529589,SI,36.34212439059178,10,4.0,0,0.0,17.35,6.11
296,159406,159479,70000,75,70000.0,0.0,SI,0.0,9,4.0,0,142.0,13.17,6.11
297,158607,158988,8000,142,8000.0,0.0,SI,0.0,8,4.0,0,142.0,5.77,6.11
298,158608,158987,29000,95,29000.0,0.0,SI,0.0,6,6.0,127,142.0,3.76,11.8
299,158609,158984,40000,95,40000.0,0.0,SI,0.0,10,3.0,0,0.0,17.35,4.06
300,158611,158985,29000,90,29000.0,0.0,SI,0.0,4,4.0,110,132.0,1.89,6.11
301,158694,159219,6000,142,6000.0,0.0,SI,0.0,5,3.0,127,0.0,3.19,4.06
302,158703,159228,6000,142,6000.0,0.0,SI,0.0,3,4.0,110,0.0,1.84,6.11
303,158782,159170,10000,147,10000.0,0.0,SI,0.0,4,4.0,110,142.0,1.89,6.11
304,158785,159169,10000,147,10000.0,0.0,SI,0.0,8,5.0,0,132.0,7.48,7.65
305,158787,159168,5000,105,5000.0,0.0,SI,0.0,7,4.0,0,0.0,3.76,6.11
306,158789,159165,10000,115,10000.0,0.0,SI,0.0,9,5.0,0,142.0,13.17,7.65
307,158808,158983,15000,95,15000.0,0.0,SI,0.0,5,6.0,112,0.0,3.19,11.8
308,158809,158986,40000,95,40000.0,0.0,SI,0.0,7,6.0,142,147.0,5.77,11.8
309,159000,159171,5000,122,5000.0,0.0,SI,0.0,7,4.0,142,142.0,5.77,6.11
310,159022,159130,5000,147,5000.0,0.0,SI,0.0,6,6.0,132,132.0,3.19,11.8
311,152472,155299,8000,142,1626.942033677542,6373.057966322458,SI,79.66322457903073,9,5.0,0,142.0,15.2,7.65
312,154669,155302,15000,100,15000.0,0.0,SI,0.0,5,4.0,112,0.0,3.19,6.11
313,154812,155210,7000,112,7000.0,0.0,SI,0.0,5,6.0,112,137.0,3.19,11.8
314,154821,155209,40000,85,40000.0,0.0,SI,0.0,7,6.0,142,142.0,5.77,11.8
315,154822,155208,30000,95,30000.0,0.0,SI,0.0,5,4.0,112,142.0,3.19,6.11
316,154824,155207,10000,112,10000.0,0.0,SI,0.0,8,6.0,0,132.0,5.77,11.8
317,154837,155206,30000,95,30000.0,0.0,SI,0.0,8,5.0,0,0.0,7.48,7.65
318,155114,155303,20000,100,20000.0,0.0,SI,0.0,2,4.0,95,132.0,1.84,6.11
319,153099,153606,7000,142,6539.074795729827,460.92520427017246,SI,6.584645775288179,9,6.0,0,0.0,15.2,11.8
320,153101,153618,6000,142,5604.921253482708,395.07874651729134,SI,6.584645775288189,9,4.0,0,100.0,15.2,6.11
321,153105,153609,7000,142,6539.074795729827,460.92520427017246,SI,6.584645775288179,10,3.0,0,115.0,17.35,4.06
322,153395,153610,6000,142,5604.921253482708,395.07874651729134,SI,6.584645775288189,9,3.0,0,115.0,15.2,4.06
323,154363,155738,5000,147,5000.0,0.0,SI,0.0,4,7.0,115,115.0,1.89,14.76
324,154960,155737,10000,142,10000.0,0.0,SI,0.0,4,4.0,110,0.0,1.89,6.11
325,155555,155736,10000,142,10000.0,0.0,SI,0.0,7,3.0,147,142.0,3.76,4.06
326,157362,158099,5000,147,5000.0,0.0,SI,0.0,6,6.0,147,0.0,3.76,11.8
327,157363,158102,5000,147,5000.0,0.0,SI,0.0,2,6.0,122,142.0,1.63,11.8
328,157611,158097,8000,142,8000.0,0.0,SI,0.0,3,5.0,105,0.0,1.84,7.65
329,157612,158101,6000,142,6000.0,0.0,SI,0.0,6,6.0,0,0.0,3.19,11.8
330,157915,158002,10000,142,10000.0,0.0,SI,0.0,9,6.0,0,0.0,13.17,11.8
331,154435,154923,10000,80,10000.0,0.0,SI,0.0,10,6.0,0,0.0,17.35,11.8
332,154436,154921,15000,80,15000.0,0.0,SI,0.0,9,6.0,0,0.0,15.2,11.8
333,154437,154920,18000,80,18000.0,0.0,SI,0.0,9,4.0,0,142.0,13.17,6.11
334,154438,154918,15000,95,15000.0,0.0,SI,0.0,9,6.0,0,0.0,13.17,11.8
335,154439,154917,15000,75,15000.0,0.0,SI,0.0,7,5.0,142,132.0,3.76,7.65
336,154485,154748,7000,142,7000.0,0.0,SI,0.0,2,4.0,122,142.0,1.63,6.11
337,154567,154922,12000,80,12000.0,0.0,SI,0.0,10,4.0,0,0.0,17.35,6.11
338,157243,158373,9000,142,9000.0,0.0,SI,0.0,10,4.0,0,115.0,17.35,6.11
339,157310,158374,6000,142,6000.0,0.0,SI,0.0,9,4.0,0,115.0,13.17,6.11
340,157483,158372,6000,142,6000.0,0.0,SI,0.0,10,4.0,0,0.0,17.35,6.11
341,157558,158376,9000,142,9000.0,0.0,SI,0.0,10,4.0,0,132.0,17.35,6.11
342,157937,158375,5000,147,5000.0,0.0,SI,0.0,10,4.0,0,0.0,17.35,6.11
343,158379,159390,8000,110,8000.0,0.0,SI,0.0,8,3.0,0,132.0,7.48,4.06
344,158380,159391,10000,100,10000.0,0.0,SI,0.0,4,6.0,110,0.0,1.89,11.8
345,158381,159392,7000,117,7000.0,0.0,SI,0.0,3,3.0,100,132.0,1.84,4.06
346,158382,159394,7000,142,7000.0,0.0,SI,0.0,2,6.0,95,0.0,1.84,11.8
347,158385,159393,8000,110,8000.0,0.0,SI,0.0,9,6.0,0,0.0,15.2,11.8
348,158386,159389,7000,117,7000.0,0.0,SI,0.0,1,4.0,100,142.0,1.63,6.11
349,158706,159336,8000,142,8000.0,0.0,SI,0.0,3,5.0,100,142.0,1.84,7.65
350,158784,159254,10000,115,10000.0,0.0,SI,0.0,7,6.0,142,132.0,5.77,11.8
351,158882,159255,5000,122,5000.0,0.0,SI,0.0,9,4.0,0,0.0,13.17,6.11
352,158887,159434,8000,142,8000.0,0.0,SI,0.0,7,4.0,0,0.0,3.76,6.11
353,159024,159327,6000,142,6000.0,0.0,SI,0.0,1,5.0,100,142.0,1.63,7.65
354,159025,159324,5000,147,5000.0,0.0,SI,0.0,1,5.0,100,0.0,1.63,7.65
355,159026,159325,5000,147,5000.0,0.0,SI,0.0,5,5.0,112,132.0,3.19,7.65
356,159027,159326,5000,147,5000.0,0.0,SI,0.0,2,4.0,0,132.0,1.84,6.11
357,155755,157069,8000,142,8000.0,0.0,SI,0.0,7,4.0,0,0.0,5.77,6.11
358,155762,157071,10000,142,10000.0,0.0,SI,0.0,3,4.0,115,132.0,1.84,6.11
359,155763,157070,8000,142,8000.0,0.0,SI,0.0,1,4.0,115,132.0,1.63,6.11
360,156048,157059,6000,85,5484.620438859255,515.3795611407448,SI,8.589659352345747,6,6.0,127,132.0,3.76,11.8
361,156108,157067,8000,142,8000.0,0.0,SI,0.0,3,6.0,127,132.0,1.84,11.8
362,156111,157072,10000,142,10000.0,0.0,SI,0.0,3,6.0,115,0.0,1.89,11.8
363,156156,157056,15000,95,13711.551097148138,1288.448902851862,SI,8.589659352345747,7,6.0,142,142.0,3.76,11.8
364,156159,157052,7000,142,7000.0,0.0,SI,0.0,8,4.0,0,132.0,7.48,6.11
365,156160,157050,7000,142,7000.0,0.0,SI,0.0,10,4.0,0,142.0,17.35,6.11
366,156161,157051,7000,142,7000.0,0.0,SI,0.0,6,5.0,132,115.0,3.76,7.65
367,156247,157053,10000,142,10000.0,0.0,SI,0.0,10,4.0,0,0.0,17.35,6.11
368,156849,157006,15000,80,15000.0,0.0,SI,0.0,1,5.0,100,115.0,1.63,7.65
369,156851,157005,5000,80,5000.0,0.0,SI,0.0,7,4.0,142,132.0,5.77,6.11
370,156872,157007,10000,85,10000.0,0.0,SI,0.0,6,4.0,127,115.0,3.19,6.11
371,156876,157008,15000,85,15000.0,0.0,SI,0.0,8,3.0,0,115.0,7.48,4.06
372,156878,157009,10000,80,10000.0,0.0,SI,0.0,5,4.0,112,0.0,3.19,6.11
373,156882,157049,7000,142,7000.0,0.0,SI,0.0,7,4.0,147,132.0,5.77,6.11
374,156884,157068,8000,142,8000.0,0.0,SI,0.0,5,4.0,132,0.0,3.19,6.11
375,151527,154147,8000,142,1013.484283890959,6986.515716109041,SI,87.33144645136302,9,6.0,0,132.0,15.2,11.8
376,152598,154144,6000,142,6000.0,0.0,SI,0.0,3,4.0,110,132.0,1.89,6.11
377,152602,154141,10000,142,10000.0,0.0,SI,0.0,5,4.0,112,0.0,3.19,6.11
378,152605,154143,6000,142,6000.0,0.0,SI,0.0,2,4.0,110,115.0,1.63,6.11
379,153040,154142,6000,142,6000.0,0.0,SI,0.0,5,6.0,112,115.0,3.19,11.8
380,153763,154158,6000,142,6000.0,0.0,SI,0.0,9,2.0,0,142.0,13.17,1.98
381,153824,154150,6000,142,760.1132129182188,5239.886787081781,SI,87.33144645136302,9,4.0,0,142.0,15.2,6.11
382,153825,154151,5000,147,633.4276774318496,4366.57232256815,SI,87.33144645136302,9,5.0,0,115.0,13.17,7.65
383,153827,154161,6000,142,6000.0,0.0,SI,0.0,9,4.0,0,132.0,15.2,6.11
384,153828,154149,5000,147,633.4276774318496,4366.57232256815,SI,87.33144645136302,10,6.0,0,115.0,17.35,11.8
385,153830,154160,6000,142,6000.0,0.0,SI,0.0,9,4.0,0,132.0,15.2,6.11
386,153837,154137,5000,147,5000.0,0.0,SI,0.0,8,4.0,0,115.0,7.48,6.11
387,153320,153949,11000,90,11000.0,0.0,SI,0.0,7,4.0,142,115.0,5.77,6.11
388,153323,153947,15000,90,15000.0,0.0,SI,0.0,10,5.0,0,132.0,17.35,7.65
389,153343,153946,22000,85,22000.0,0.0,SI,0.0,10,4.0,0,142.0,17.35,6.11
390,153431,153944,12000,90,12000.0,0.0,SI,0.0,10,5.0,0,0.0,17.35,7.65
391,153499,153932,8000,142,4709.957125542787,3290.0428744572123,SI,41.12553593071515,7,3.0,0,0.0,3.76,4.06
392,153500,153933,7000,142,4121.212484849939,2878.7875151500607,SI,41.12553593071515,5,4.0,112,132.0,3.19,6.11
393,153504,153836,5000,147,5000.0,0.0,SI,0.0,9,4.0,0,142.0,15.2,6.11
394,153509,153934,8000,142,4709.957125542787,3290.0428744572123,SI,41.12553593071515,3,4.0,110,132.0,1.84,6.11
395,153518,153921,14000,90,14000.0,0.0,SI,0.0,5,4.0,112,132.0,1.89,6.11
396,153544,153916,14000,90,14000.0,0.0,SI,0.0,8,6.0,0,127.0,13.17,11.8
397,153556,153935,7000,142,4121.212484849939,2878.7875151500607,SI,41.12553593071515,10,3.0,0,132.0,17.35,4.06
398,153564,153945,22000,85,22000.0,0.0,SI,0.0,10,5.0,0,132.0,17.35,7.65
399,153565,153948,6000,90,6000.0,0.0,SI,0.0,10,4.0,0,132.0,17.35,6.11
400,153584,153919,12000,80,12000.0,0.0,SI,0.0,2,4.0,95,0.0,1.84,6.11
401,153704,153975,5000,147,5000.0,0.0,SI,0.0,6,5.0,127,0.0,3.76,7.65
402,153705,153976,5000,147,5000.0,0.0,SI,0.0,5,4.0,112,0.0,3.19,6.11
403,154441,155174,7000,142,6671.057447056305,328.9425529436947,SI,4.699179327767067,7,4.0,0,0.0,3.76,6.11
404,154443,155180,8000,142,7624.065653778634,375.93434622136533,SI,4.699179327767067,10,4.0,0,132.0,17.35,6.11
405,154449,155176,20000,100,19060.164134446586,939.8358655534133,SI,4.699179327767067,7,6.0,147,0.0,5.77,11.8
406,154459,155178,10000,105,9530.082067223293,469.91793277670666,SI,4.699179327767067,8,4.0,0,142.0,7.48,6.11
407,154707,155173,20000,100,19060.164134446586,939.8358655534133,SI,4.699179327767067,8,6.0,0,0.0,7.48,11.8
408,154716,155177,10000,105,9530.082067223293,469.91793277670666,SI,4.699179327767067,9,4.0,0,142.0,15.2,6.11
409,154840,155175,7000,105,6671.057447056305,328.9425529436947,SI,4.699179327767067,1,5.0,100,0.0,1.63,7.65
410,157407,158546,8000,142,8000.0,0.0,SI,0.0,6,4.0,127,142.0,3.76,6.11
411,157659,158532,13000,75,13000.0,0.0,SI,0.0,5,4.0,112,0.0,3.19,6.11
412,157681,158533,30000,75,30000.0,0.0,SI,0.0,6,5.0,127,132.0,3.76,7.65
413,157728,158530,25000,75,25000.0,0.0,SI,0.0,3,4.0,100,132.0,1.89,6.11
414,157912,158529,25000,75,25000.0,0.0,SI,0.0,4,5.0,0,142.0,1.89,7.65
415,154610,155556,8000,127,8000.0,0.0,SI,0.0,7,5.0,142,0.0,3.76,7.65
416,154899,155326,48000,75,48000.0,0.0,SI,0.0,7,5.0,142,142.0,5.77,7.65
417,154900,155324,26000,75,26000.0,0.0,SI,0.0,9,6.0,0,0.0,15.2,11.8
418,154902,155325,70000,75,70000.0,0.0,SI,0.0,10,4.0,0,0.0,17.35,6.11
419,154905,155321,57000,75,57000.0,0.0,SI,0.0,8,3.0,0,0.0,13.17,4.06
420,154906,155323,65000,75,65000.0,0.0,SI,0.0,6,4.0,0,142.0,3.76,6.11
421,155282,155532,8000,142,8000.0,0.0,SI,0.0,9,4.0,0,132.0,13.17,6.11
422,155287,155530,8000,142,8000.0,0.0,SI,0.0,6,6.0,137,132.0,3.76,11.8
423,155395,155650,6000,142,4321.375595414682,1678.6244045853182,SI,27.977073409755306,10,4.0,0,132.0,17.35,6.11
424,155399,155653,6000,142,4321.375595414682,1678.6244045853182,SI,27.977073409755306,4,2.0,110,132.0,1.89,1.98
425,155403,155652,6000,142,4321.375595414682,1678.6244045853182,SI,27.977073409755306,9,4.0,0,0.0,15.2,6.11
426,155407,155651,6000,142,4321.375595414682,1678.6244045853182,SI,27.977073409755306,1,5.0,0,142.0,1.63,7.65
427,155415,156026,7000,142,7000.0,0.0,SI,0.0,2,4.0,95,132.0,1.84,6.11
428,155558,156025,6000,142,6000.0,0.0,SI,0.0,7,4.0,142,0.0,5.77,6.11
429,155569,156028,7000,142,7000.0,0.0,SI,0.0,2,3.0,0,0.0,1.63,4.06
430,157926,158004,8000,142,8000.0,0.0,SI,0.0,8,4.0,0,132.0,7.48,6.11
431,148081,154088,10000,142,7604.073211389823,2395.9267886101775,SI,23.959267886101777,8,4.0,0,142.0,7.48,6.11
432,152286,154092,10000,142,7604.073211389823,2395.9267886101775,SI,23.959267886101777,1,4.0,0,132.0,1.63,6.11
433,152563,154095,6000,142,4562.443926833894,1437.556073166106,SI,23.959267886101763,5,5.0,0,132.0,1.89,7.65
434,152623,154093,8000,142,6083.258569111857,1916.741430888143,SI,23.959267886101788,6,4.0,127,132.0,3.76,6.11
435,152793,154096,6000,142,4562.443926833894,1437.556073166106,SI,23.959267886101763,6,4.0,0,132.0,3.19,6.11
436,152953,154090,7000,142,5322.851247972876,1677.1487520271235,SI,23.959267886101763,1,,100,,1.63,
437,152985,154094,6000,142,4562.443926833894,1437.556073166106,SI,23.959267886101763,10,,0,,17.35,
438,153202,154007,10000,122,10000.0,0.0,SI,0.0,9,,0,,15.2,
439,153248,154010,10000,122,10000.0,0.0,SI,0.0,9,,0,,13.17,
440,153251,154011,7000,142,7000.0,0.0,SI,0.0,8,,0,,13.17,
441,153582,154117,8000,142,8000.0,0.0,SI,0.0,3,,100,,1.89,
442,153585,154118,8000,142,8000.0,0.0,SI,0.0,4,,115,,1.89,
443,153678,154008,10000,122,10000.0,0.0,SI,0.0,8,,0,,13.17,
444,153855,153991,5000,147,5000.0,0.0,SI,0.0,6,,0,,3.76,
445,153878,154009,6000,122,6000.0,0.0,SI,0.0,9,,0,,15.2,
446,153889,154012,10000,122,10000.0,0.0,SI,0.0,9,,0,,15.2,
447,152624,153531,8000,142,8000.0,0.0,SI,0.0,9,,0,,13.17,
448,153038,153538,6000,142,6000.0,0.0,SI,0.0,5,,142,,3.19,
449,153082,153413,10000,142,10000.0,0.0,SI,0.0,2,,0,,1.84,
450,153085,153416,9000,142,9000.0,0.0,SI,0.0,7,,0,,5.77,
451,153086,153414,7000,142,7000.0,0.0,SI,0.0,6,,0,,3.19,
452,153087,153417,6000,142,6000.0,0.0,SI,0.0,6,,0,,3.76,
453,153096,153415,5000,147,5000.0,0.0,SI,0.0,6,,127,,3.76,
454,153199,153418,5000,147,5000.0,0.0,SI,0.0,1,,0,,1.63,
455,157409,158551,8000,142,8000.0,0.0,SI,0.0,9,,0,,15.2,
456,158090,158620,5000,147,5000.0,0.0,SI,0.0,5,,112,,3.19,
457,158292,158624,10000,142,10000.0,0.0,SI,0.0,6,,127,,3.76,
458,158354,158638,6000,142,6000.0,0.0,SI,0.0,10,,0,,17.35,
459,158356,158639,6000,142,6000.0,0.0,SI,0.0,3,,105,,1.84,
460,158579,158640,6000,142,6000.0,0.0,SI,0.0,7,,0,,5.77,
461,152823,154423,10000,142,7840.024327656119,2159.9756723438813,SI,21.599756723438812,9,,0,,15.2,
462,154278,155529,8000,142,8000.0,0.0,SI,0.0,2,,95,,1.84,
463,154281,155528,8000,142,8000.0,0.0,SI,0.0,7,,147,,5.77,
464,154465,155457,7000,127,7000.0,0.0,SI,0.0,3,,110,,1.84,
465,154608,155461,7000,142,7000.0,0.0,SI,0.0,7,,0,,3.76,
466,154715,155462,12000,127,12000.0,0.0,SI,0.0,6,,127,,3.76,
467,154792,155458,8000,127,8000.0,0.0,SI,0.0,2,,95,,1.84,
468,154827,155460,5000,127,5000.0,0.0,SI,0.0,3,,100,,1.84,
469,153761,154159,6000,142,6000.0,0.0,SI,0.0,8,,0,,7.48,
470,153765,154164,6000,142,6000.0,0.0,SI,0.0,7,,142,,5.77,
471,153767,154162,6000,142,6000.0,0.0,SI,0.0,8,,0,,7.48,
472,153795,154153,6000,142,6000.0,0.0,SI,0.0,10,,0,,17.35,
473,153838,154139,10000,142,10000.0,0.0,SI,0.0,10,,0,,17.35,
474,153857,154156,6000,142,6000.0,0.0,SI,0.0,3,,105,,1.89,
475,153961,154163,6000,142,6000.0,0.0,SI,0.0,8,,0,,7.48,
476,154056,154183,8000,142,8000.0,0.0,SI,0.0,5,,112,,3.19,
477,153542,153983,5000,147,2943.7232034642425,2056.2767965357575,SI,41.12553593071515,3,,105,,1.89,
478,153904,154024,6000,142,6000.0,0.0,SI,0.0,6,,127,,3.76,
479,154666,154873,8000,142,8000.0,0.0,SI,0.0,9,,0,,13.17,
480,157598,158260,11000,105,11000.0,0.0,SI,0.0,10,,0,,17.35,
481,157602,158262,12000,100,12000.0,0.0,SI,0.0,10,,0,,17.35,
482,157608,158258,10000,115,10000.0,0.0,SI,0.0,10,,0,,17.35,
483,157719,158263,14000,95,14000.0,0.0,SI,0.0,3,,100,,1.89,
484,157993,158333,10000,142,5273.5102901721975,4726.4897098278025,SI,47.26489709827803,8,,0,,13.17,
485,157998,158335,9000,142,4746.159261154978,4253.840738845022,SI,47.26489709827803,1,,100,,1.63,
486,158022,158264,7000,142,7000.0,0.0,SI,0.0,9,,0,,15.2,
487,158128,158259,10000,90,10000.0,0.0,SI,0.0,5,,115,,3.19,
488,152329,153274,18000,110,13070.431877303941,4929.568122696058,SI,27.386489570533655,7,,142,,5.77,
489,152339,153273,18000,110,13070.431877303941,4929.568122696058,SI,27.386489570533655,7,,142,,5.77,
490,152475,153272,20000,110,14522.702085893268,5477.297914106732,SI,27.386489570533655,7,,142,,5.77,
491,153138,153295,8000,142,6526.023497945802,1473.9765020541986,SI,18.424706275677483,8,,0,,7.48,
492,153183,153297,9000,142,7341.776435189026,1658.2235648109734,SI,18.424706275677483,10,,0,,17.35,
493,153185,153296,8000,142,6526.023497945802,1473.9765020541986,SI,18.424706275677483,10,,0,,17.35,
494,153197,153294,5000,147,4078.764686216126,921.2353137838742,SI,18.424706275677483,10,,0,,17.35,
495,153220,153293,7000,142,5710.270560702576,1289.7294392974238,SI,18.424706275677483,9,,0,,15.2,
496,157412,158567,7000,142,7000.0,0.0,SI,0.0,7,,0,,5.77,
497,157421,158566,7000,142,7000.0,0.0,SI,0.0,3,,100,,1.84,
498,157661,158538,7000,75,7000.0,0.0,SI,0.0,4,,110,,1.89,
499,157662,158562,10000,75,10000.0,0.0,SI,0.0,7,,142,,3.76,
500,157675,158563,18000,75,18000.0,0.0,SI,0.0,6,,127,,3.19,
501,157676,158540,7000,85,7000.0,0.0,SI,0.0,9,,0,,15.2,
502,157680,158539,20000,85,20000.0,0.0,SI,0.0,7,,142,,5.77,
503,159071,159842,6000,80,6000.0,0.0,SI,0.0,2,,95,,1.84,
504,159077,159841,22000,80,22000.0,0.0,SI,0.0,3,,100,,1.89,
505,159080,159843,9000,80,9000.0,0.0,SI,0.0,3,,100,,1.89,
506,159082,159844,18000,80,18000.0,0.0,SI,0.0,8,,0,,13.17,
507,159387,159811,7000,142,6545.4260666334285,454.57393336657157,SI,6.493913333808166,3,,100,,1.84,
508,159396,159808,7000,142,6545.4260666334285,454.57393336657157,SI,6.493913333808166,1,,100,,1.63,
509,159405,159809,9000,142,8415.547799957265,584.452200042735,SI,6.493913333808166,7,,142,,5.77,
510,159408,159806,6000,142,5610.36519997151,389.63480002848996,SI,6.493913333808166,6,,127,,3.76,
511,159452,159810,10000,142,9350.608666619184,649.3913333808155,SI,6.4939133338081545,5,,112,,3.19,
512,154262,154799,10000,142,6544.7877627899925,3455.212237210007,SI,34.55212237210007,5,,115,,3.19,
513,154358,154798,8000,142,5235.830210231994,2764.1697897680056,SI,34.55212237210007,6,,137,,3.19,
514,154360,154800,6000,142,3926.872657673996,2073.127342326004,SI,34.55212237210007,8,,0,,7.48,
515,154559,154801,10000,142,6544.7877627899925,3455.212237210007,SI,34.55212237210007,8,,0,,7.48,
516,154265,154802,7000,142,4581.351433952994,2418.6485660470057,SI,34.55212237210008,9,,0,,13.17,
517,159513,160476,7000,90,7000.0,0.0,SI,0.0,8,,0,,7.48,
518,160115,160478,10000,90,10000.0,0.0,SI,0.0,9,,0,,13.17,
519,160133,160482,7000,142,7000.0,0.0,SI,0.0,4,,110,,1.89,
520,160142,160479,10000,90,10000.0,0.0,SI,0.0,8,,0,,7.48,
521,160143,160480,7000,142,7000.0,0.0,SI,0.0,2,,95,,1.84,
522,152945,153493,10000,142,10000.0,0.0,SI,0.0,9,,0,,13.17,
523,152999,153494,10000,142,10000.0,0.0,SI,0.0,9,,0,,13.17,
524,153192,153456,5000,147,5000.0,0.0,SI,0.0,3,,110,,1.89,
525,153203,153455,10000,142,10000.0,0.0,SI,0.0,3,,100,,1.84,
526,153214,153457,7000,142,7000.0,0.0,SI,0.0,2,,110,,1.84,
527,155388,156057,7000,132,7000.0,0.0,SI,0.0,5,,142,,3.19,
528,155394,156059,20000,132,20000.0,0.0,SI,0.0,7,,142,,3.76,
529,159298,159521,10000,142,10000.0,0.0,SI,0.0,1,,100,,1.63,
530,159299,159523,10000,142,10000.0,0.0,SI,0.0,9,,0,,15.2,
531,159300,159522,10000,142,10000.0,0.0,SI,0.0,5,,112,,3.19,
532,159308,159520,6000,142,6000.0,0.0,SI,0.0,1,,100,,1.63,
533,156419,156806,7000,142,7000.0,0.0,SI,0.0,8,,0,,7.48,
534,154464,154723,10000,142,10000.0,0.0,SI,0.0,3,,0,,1.89,
535,157995,158334,9000,142,4746.159261154978,4253.840738845022,SI,47.26489709827803,8,,0,,7.48,
536,157996,158337,5000,147,2636.7551450860988,2363.2448549139012,SI,47.26489709827803,7,,147,,5.77,
537,158165,158349,6000,142,2828.38095379048,3171.61904620952,SI,52.86031743682533,4,,0,,1.89,
538,158169,158350,7000,142,3299.7777794222266,3700.2222205777734,SI,52.86031743682533,10,,0,,17.35,
539,158227,158347,8000,142,3771.174605053973,4228.825394946027,SI,52.86031743682533,4,,110,,1.89,
540,158228,158348,8000,142,3771.174605053973,4228.825394946027,SI,52.86031743682533,5,,112,,3.19,
541,155005,155804,6000,142,6000.0,0.0,SI,0.0,9,,0,,15.2,
542,151626,153078,6000,142,6000.0,0.0,SI,0.0,8,,0,,7.48,
543,151642,153121,10000,142,5338.712711695444,4661.287288304556,SI,46.612872883045554,8,,0,,5.77,
544,151802,153079,10000,142,10000.0,0.0,SI,0.0,4,,120,,1.89,
545,151883,153123,10000,142,5338.712711695444,4661.287288304556,SI,46.612872883045554,5,,132,,3.19,
546,152317,153126,6000,142,3203.227627017267,2796.772372982733,SI,46.612872883045554,5,,115,,3.19,
547,156210,156672,40000,80,40000.0,0.0,SI,0.0,5,,112,,3.19,
548,156213,156670,6000,80,6000.0,0.0,SI,0.0,3,,115,,1.84,
549,156216,156669,40000,80,40000.0,0.0,SI,0.0,2,,95,,1.84,
550,156219,156673,6000,80,6000.0,0.0,SI,0.0,8,,0,,7.48,
551,156222,156671,6000,80,6000.0,0.0,SI,0.0,10,,0,,17.35,
552,156364,156719,7000,142,7000.0,0.0,SI,0.0,7,,142,,5.77,
553,156387,156720,10000,142,10000.0,0.0,SI,0.0,5,,112,,3.19,
