APPLICANT_ID,INGRESO_MENSUAL,GASTOS_FAMILIARES,OTROS_INGRESOS,INGRESO_NETO,DEPENDIENTES,VENTAS,EDAD,MONTO_MENSUAL_VENTA,COMPRAS,DELEGACION,DELEGACION_NEGOCIO,ESCOLARIDAD,ESTADO,ESTADO_CIVIL,ESTADO_NEGOCIO,SEXO,SUCURSAL,TIPO_NEGOCIO,TIPO_VIVIENDA
157201,10800,1300,1500,10800,2,5000,37,20000,1200,NEZAHUALCOYOTL,TLILAPAN,BACHILLERATO,MEXICO,VIUDO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
157204,14000,1300,1800,10800,0,3500,47,14000,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
147364,12000,1200,1600,8400,1,3000,51,12000,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,DIVORCIADO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
147481,12000,1000,1300,5696,0,3000,40,12000,1000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
147486,10000,800,1600,6096,0,2500,53,10000,800,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
147490,12000,800,1600,7296,2,3000,38,12000,1100,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
153407,13,800,0,0,1,4625,23,18000,1156,TLAQUEPAQUE,TLAQUEPAQUE,BACHILLERATO,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
153409,6,500,0,4,0,2100,52,8400,360,TLAQUEPAQUE,TLAQUEPAQUE,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA,VENTA_DE_ALIMENTOS,FAMILIAR
153432,4,300,300,4,1,1800,24,7200,600,TLAQUEPAQUE,TLAQUEPAQUE,SECUNDARIA,JALISCO,UNION LIBRE,JALISCO,FEMENINO,TONALA,JARCIERIA,OTRO
153820,4,1550,1800,11,3,1400,26,5600,210,CENTRO,CENTRO,SECUNDARIA,TABASCO,UNION LIBRE,TABASCO,FEMENINO,VILLAHERMOSA,VENTA_DE_ROPA,PROPIA
153821,3,1750,2500,13,2,1200,35,4800,240,CENTRO,CENTRO,SECUNDARIA,TABASCO,UNION LIBRE,TABASCO,FEMENINO,VILLAHERMOSA,VENTA_DE_ROPA,PROPIA
154057,5,1800,2000,13,1,2400,67,4600,960,CENTRO,CENTRO,SECUNDARIA,TABASCO,CASADO,TABASCO,FEMENINO,VILLAHERMOSA,VENTA_DE_ALIMENTOS,PROPIA
154061,3400,1270,1850,10,2,1000,20,4000,150,CENTRO,CENTRO,SECUNDARIA,TABASCO,UNION LIBRE,TABASCO,FEMENINO,VILLAHERMOSA,VENTA_DE_ROPA,FAMILIAR
154217,2,950,1400,8,0,1200,19,4800,480,CENTRO,CENTRO,SECUNDARIA,TABASCO,SOLTERO,TABASCO,MASCULINO,VILLAHERMOSA,FRUTAS/VERDURAS/SEMILLAS/CAMPO/AGROPECUARIAS,FAMILIAR
154329,6400,700,1500,6400,1,1500,28,6000,500,IXTAPALUCA,IXTAPALUCA,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
154332,7600,700,1500,7600,1,2000,25,8000,500,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,IXTAPALUCA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
154351,4960,700,1500,4960,1,2000,23,8000,700,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
154374,5620,700,1500,5620,1,1800,25,7200,500,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,FAMILIAR
154409,6720,1650,0,6720,1,4200,32,16800,1200,CENTRO,CENTRO,PRIMARIA,TABASCO,UNION LIBRE,TABASCO,FEMENINO,VILLAHERMOSA,VENTA_DE_ALIMENTOS,FAMILIAR
154475,8160,700,2000,8160,0,1800,55,7200,300,IXTAPALUCA,IXTAPALUCA,PRIMARIA,MEXICO,VIUDO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
154477,8400,700,1500,8400,1,2000,28,8000,500,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,SOLTERO,MEXICO,MASCULINO,IXTAPALUCA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
154772,5760,700,2000,5760,2,1500,33,6000,500,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
154844,6720,1600,0,6720,1,4200,30,16800,1200,CENTRO,CENTRO,BACHILLERATO,TABASCO,UNION LIBRE,TABASCO,MASCULINO,VILLAHERMOSA,VENTA_DE_ALIMENTOS,FAMILIAR
153341,16000,2000,3800,16000,2,4000,48,16000,500,TLAHUAC,TLAHUAC,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,CAFEINTERNET,FAMILIAR
154845,19200,1650,3000,13000,0,4800,57,19200,1000,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,FAMILIAR
155619,16000,1600,3000,7800,2,4000,38,16000,1500,TLAHUAC,TLAHUAC,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ALIMENTOS,FAMILIAR
155621,24000,1800,3000,7200,0,6000,52,24000,2800,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,JARCIERIA,FAMILIAR
155668,12000,1850,4300,13860,2,3000,45,12000,1500,TLAHUAC,TLAHUAC,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,MILPA_ALTA,VENTA_DE_ROPA,FAMILIAR
156076,32000,1300,1000,4800,0,8000,23,32000,4500,TLAHUAC,TLAHUAC,SIN_ESTUDIOS,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,MASCULINO,MILPA_ALTA,CARNICERIA/POLLERIA/RASTRO,FAMILIAR
159068,80000,1300,3000,40872,0,20000,41,80000,6000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
159069,30000,900,1500,17120,0,7500,58,30000,2000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
160010,10400,800,3000,10400,1,3200,45,12800,800,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
160011,14196,1070,3875,14196,0,3000,50,12000,700,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,DIVORCIADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,FAMILIAR
160012,9444,1070,2000,9444,0,4500,27,18000,500,IXTAPALUCA,IXTAPALUCA,LICENCIATURA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,EDUCACION/ESCUELAS/CENTRO_DE_CAPACITACION,FAMILIAR
160015,17120,1220,5000,17120,0,3000,48,12000,900,IXTAPALUCA,IXTAPALUCA,TECNICO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
160020,5808,820,1500,5808,0,2500,31,10000,600,IXTAPALUCA,IXTAPALUCA,LICENCIATURA,MEXICO,SOLTERO,MEXICO,FEMENINO,IXTAPALUCA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
160463,8080,1000,1800,8080,0,1820,60,7280,400,TENANGO_DEL_AIRE,TENANGO_DEL_AIRE,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,TORTILLERIA/MOLINO,PROPIA
157115,15864,1600,2300,15864,3,5000,35,20000,1200,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
157132,8432,1650,2500,8432,1,3000,32,12000,800,IXTAPALUCA,IXTAPALUCA,LICENCIATURA,MEXICO,SOLTERO,MEXICO,FEMENINO,IXTAPALUCA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
157205,6800,700,1500,6800,0,1500,56,6000,400,IXTAPALUCA,IXTAPALUCA,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,PROPIA
157261,12864,850,3500,12864,0,3000,52,12000,800,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
157375,5572,1200,1000,5572,0,3000,57,12000,750,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,PROPIA
157382,3972,1200,2000,3972,2,2000,28,8000,1000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,FAMILIAR
157414,9284,1300,2700,9284,0,2500,51,10000,1000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,PROPIA
157509,13200,1700,3800,13200,0,2500,54,10000,700,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,VIUDO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,PROPIA
157520,12000,1975,4000,12000,2,3000,46,13000,800,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,PAPELERIA,FAMILIAR
157522,7700,2375,4300,7700,2,5000,39,20000,2000,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ALIMENTOS,FAMILIAR
157527,12332,1600,3500,12332,0,3500,67,14000,800,IXTAPALUCA,IXTAPALUCA,PRIMARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,PROPIA
157586,13200,950,2800,13200,0,4000,59,16000,800,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,PANADERIA,OTRO
157587,10720,1385,4000,10720,0,3000,58,12000,800,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,PROPIA
157591,5800,1450,1900,5800,2,2800,41,11200,1200,CHALCO,CHALCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,CHALCO,VENTA_DE_ALIMENTOS,FAMILIAR
157673,10680,1500,2000,10680,3,4000,28,16000,1000,IXTAPALUCA,IXTAPALUCA,LICENCIATURA,MEXICO,CASADO,MEXICO,FEMENINO,IXTAPALUCA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
157745,20000,1000,1500,0,1,5000,51,20000,2500,ATZACAN,ATZACAN,PRIMARIA,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,SOLTERO,VERACRUZ_DE_IGNACIO_DE_LA_LLAVE,FEMENINO,ORIZABA,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
156047,14000,1400,3500,14680,3,3500,22,14000,800,TEOTIHUACAN,TEOTIHUACAN,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,VENTA_DE_ALIMENTOS,FAMILIAR
156049,14000,1400,2000,9800,1,3500,57,14000,1000,AMATLAN_DE_LOS_REYES,AMATLAN_DE_LOS_REYES,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
156050,20000,1300,7000,24040,0,5000,55,20000,1500,AMATLAN_DE_LOS_REYES,AMATLAN_DE_LOS_REYES,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,ARTE/ARTESANIAS,PROPIA
156117,9000,1200,2000,9000,0,2250,21,9000,1300,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,SOLTERO,MEXICO,MASCULINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
156149,15200,1500,3000,12392,3,3800,37,15200,900,AMATLAN_DE_LOS_REYES,AMATLAN_DE_LOS_REYES,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,FABRICA/TALLER/ELABORACION/REPARACION,OTRO
156152,16000,1400,4000,13880,2,4000,23,16000,1000,AMATLAN_DE_LOS_REYES,AMATLAN_DE_LOS_REYES,PRIMARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO_2,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
156603,13000,1500,1800,6192,1,3250,21,13000,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
156616,14000,1000,1900,6784,0,3500,20,14000,1000,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ROPA,FAMILIAR
156721,24000,1800,3500,15264,0,6000,39,24000,1500,NEZAHUALCOYOTL,NEZAHUALCOYOTL,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,VENTA_DE_ALIMENTOS,FAMILIAR
156731,25000,1800,1800,11024,1,6250,43,25000,1200,NEZAHUALCOYOTL,NEZAHUALCOYOTL,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,NEZAHUALCOYOTL_2,PAPELERIA,FAMILIAR
159006,6792,800,1300,6792,0,4500,43,18000,2000,OZUMBA,TENANGO_DEL_AIRE,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,FLORES/ARREGLOS,FAMILIAR
159015,8164,1300,1500,8164,1,3500,59,14000,1000,TEMAMATLA,TEMAMATLA,PRIMARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,TLAPALERIA/FERRETERIA/MATERIALES_DE_CONSTRUCCION,RENTADA
159079,16000,3000,3000,16000,1,8500,33,34000,2000,XOCHIMILCO,XOCHIMILCO,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ROPA,FAMILIAR
159110,7040,600,1000,7040,0,3000,59,12000,1000,TENANGO_DEL_AIRE,TENANGO_DEL_AIRE,PRIMARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ALIMENTOS,PROPIA
159116,20800,1100,1800,20800,1,7000,38,28000,2000,OZUMBA,TENANGO_DEL_AIRE,SECUNDARIA,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,TORTILLERIA/MOLINO,FAMILIAR
159124,15792,1700,2500,15792,3,10000,30,40000,5000,TENANGO_DEL_AIRE,TENANGO_DEL_AIRE,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,FABRICA/TALLER/ELABORACION/REPARACION,PROPIA
159150,4800,700,500,4800,0,2400,63,8800,800,AMECAMECA,AMECAMECA,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ALIMENTOS,PROPIA
159153,10400,1200,3300,10400,1,2200,33,8800,1000,AMECAMECA,AMECAMECA,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,AMECAMECA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
159192,16000,1100,4000,11996,0,4000,54,16000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,TEXCOCO,VENTA_POR_CATALOGO,PROPIA
159207,12000,900,1000,8400,0,3000,33,12000,800,TEPETLAOXTOC,TEPETLAOXTOC,BACHILLERATO,MEXICO,SOLTERO,MEXICO,MASCULINO,TEXCOCO,DESPERDICIOS/RESIDUOS/RECICLAJE,FAMILIAR
159215,20000,1200,5000,14168,2,5000,38,20000,1500,TEXCOCO,TEXCOCO,TECNICO,MEXICO,SOLTERO,MEXICO,FEMENINO,TEXCOCO,ABARROTES/MISCELANEAS/PERECEDEROS,PROPIA
159220,16800,1100,5000,12784,0,4200,54,16800,1100,TEXCOCO,TEXCOCO,TECNICO,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,FAMILIAR
159238,16000,1100,3000,8872,0,4000,32,16000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,TEXCOCO,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
159307,12000,1400,3500,10928,2,3000,46,12000,1000,TEXCOCO,TEXCOCO,SECUNDARIA,MEXICO,CASADO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ROPA,FAMILIAR
159312,12000,900,5000,14656,0,3000,73,12000,900,TEXCOCO,TEXCOCO,PRIMARIA,MEXICO,VIUDO,MEXICO,FEMENINO,TEXCOCO,VENTA_DE_ALIMENTOS,PROPIA
159499,13456,2100,4200,13456,1,3500,35,14000,1000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,ARTE/ARTESANIAS,PROPIA
159500,10600,1800,3000,10600,1,9550,39,38200,4000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,JOYERIA/BISUTERIA/FUNDICION,PROPIA
159501,50720,2300,4500,50702,0,28500,56,114000,10000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,DESPERDICIOS/RESIDUOS/RECICLAJE,PROPIA
159502,12152,2400,4000,12152,1,4500,39,18000,1300,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,ARTE/ARTESANIAS,PROPIA
159505,10376,1400,3400,10376,0,3200,24,12800,1000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,VENTA_DE_ROPA,FAMILIAR
159507,17384,2000,3000,17384,1,6000,31,24000,800,IZTAPALAPA,IZTAPALAPA,PRIMARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
159509,15576,2700,3200,15576,0,7500,62,30000,2200,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,PROPIA
159510,13486,1800,3000,13486,1,5500,38,22000,1500,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,VENTA_DE_ROPA,FAMILIAR
159549,37576,2300,4000,37576,1,19500,53,78000,6000,IZTAPALAPA,IZTAPALAPA,PRIMARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,CALZADO_REPARACION_Y_VENTA,PROPIA
159557,31096,2100,4100,31096,0,15000,39,60000,5000,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ROPA,FAMILIAR
159558,6200,2400,2500,6200,2,3200,42,12800,600,IZTAPALAPA,IZTAPALAPA,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
159561,4800,1400,1700,4800,1,2400,49,9600,1000,AMECAMECA,AMECAMECA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,MASCULINO,AMECAMECA,VENTA_DE_ALIMENTOS,FAMILIAR
159582,9400,950,1300,9400,1,3000,41,12000,1000,TEPETLIXPA,TEPETLIXPA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,ARTE/ARTESANIAS,OTRO
159668,11204,1000,2800,11204,1,2000,22,8000,500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,SEPARADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ROPA,FAMILIAR
159670,12004,1300,2800,12004,0,3700,54,14800,1500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,BELLEZA/SALON/ESTETICA/BARBERIA,FAMILIAR
159673,8576,1400,600,8576,2,6000,43,24000,1500,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
159674,9012,900,1000,9012,0,7500,63,30000,2500,TLAHUAC,TLAHUAC,PRIMARIA,DISTRITO_FEDERAL,VIUDO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,PROPIA
159675,8032,800,0,8032,0,6000,54,24000,1500,TLAHUAC,TLAHUAC,BACHILLERATO,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,ARTE/ARTESANIAS,FAMILIAR
159679,14220,1100,3300,14200,0,4300,55,17200,2000,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,SEPARADO,DISTRITO_FEDERAL,MASCULINO,IZTAPALAPA,VENTA_DE_ALIMENTOS,FAMILIAR
159682,10404,1100,3100,10404,1,1800,22,7200,500,IZTAPALAPA,IZTAPALAPA,SECUNDARIA,DISTRITO_FEDERAL,SEPARADO,DISTRITO_FEDERAL,FEMENINO,IZTAPALAPA,VENTA_DE_ROPA,FAMILIAR
159717,2800,1500,1400,2800,1,2000,29,8000,700,AMECAMECA,AMECAMECA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,AMECAMECA,VENTA_DE_ALIMENTOS,FAMILIAR
159720,8400,800,500,8400,1,5700,43,22800,1200,TLAHUAC,TLAHUAC,SECUNDARIA,DISTRITO_FEDERAL,DIVORCIADO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
159832,15556,2200,2000,15556,1,8500,33,34000,2000,XOCHIMILCO,XOCHIMILCO,SECUNDARIA,DISTRITO_FEDERAL,SOLTERO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,FABRICA/TALLER/ELABORACION/REPARACION,FAMILIAR
159834,16400,2900,2500,16400,1,7000,37,28000,2000,XOCHIMILCO,XOCHIMILCO,BACHILLERATO,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,MASCULINO,TLAHUAC,VENTA_DE_ROPA,FAMILIAR
159901,17732,1700,1500,17332,1,7000,31,28000,1500,TLILAPAN,XOCHIMILCO,SECUNDARIA,DISTRITO_FEDERAL,UNION LIBRE,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,FAMILIAR
159902,9332,1600,1500,9332,0,3500,55,14000,500,XOCHIMILCO,XOCHIMILCO,SECUNDARIA,DISTRITO_FEDERAL,CASADO,DISTRITO_FEDERAL,FEMENINO,TLAHUAC,VENTA_DE_ALIMENTOS,PROPIA
156284,7500,500,3500,7500,2,3000,32,12000,1000,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,VIUDO,MEXICO,FEMENINO,IXTAPALUCA,JOYERIA/BISUTERIA/FUNDICION,FAMILIAR
156285,7800,500,2500,7800,0,2000,64,8000,1000,IXTAPALUCA,IXTAPALUCA,SECUNDARIA,MEXICO,VIUDO,MEXICO,MASCULINO,IXTAPALUCA,EVENTOS/SALONES/SILLAS/MESAS,FAMILIAR
157110,7296,500,2500,7296,2,2000,40,8000,700,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,SOLTERO,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_CELULARES/TECNOLOGIA,FAMILIAR
157345,28000,1000,1000,28000,0,7000,21,28000,1500,TLAQUEPAQUE,TLAQUEPAQUE,SECUNDARIA,JALISCO,SOLTERO,JALISCO,FEMENINO,TONALA_2,VENTA_DE_ALIMENTOS,OTRO
157346,36000,1500,1500,36000,2,9000,47,36000,3500,TLAQUEPAQUE,TLAQUEPAQUE,PRIMARIA,JALISCO,CASADO,JALISCO,FEMENINO,TONALA_2,VENTA_DE_MUEBLES/ELECTRONICOS/ELECTRODOMESTICOS,OTRO
157658,20000,1300,1500,20000,3,5000,49,20000,1500,TLAQUEPAQUE,TLAQUEPAQUE,SECUNDARIA,JALISCO,CASADO,JALISCO,MASCULINO,TONALA_2,VENTA_DE_ALIMENTOS,OTRO
157718,7950,600,2000,7950,3,2500,23,10000,500,IXTAPALUCA,IXTAPALUCA,BACHILLERATO,MEXICO,UNION LIBRE,MEXICO,FEMENINO,IXTAPALUCA,VENTA_DE_ROPA,FAMILIAR
157285,7400,1700,3400,7400,1,4000,38,16000,3000,ATLAUTLA,ATLAUTLA,LICENCIATURA,MEXICO,UNION LIBRE,MEXICO,FEMENINO,AMECAMECA,ABARROTES/MISCELANEAS/PERECEDEROS,FAMILIAR
