ID DIST.,probs,grupo
146657,98.9,1
146664,17.470000000000002,9
146675,53.870000000000005,5
146677,59.11,4
146691,34.66,7
146692,98.9,1
146708,57.17,4
146729,70.56,3
146740,22.87,8
146741,22.33,8
146742,25.32,8
146745,99.1,1
146747,98.8,1
146749,75.36,2
146754,53.870000000000005,5
146779,53.23,5
146782,21.1,8
146804,21.56,8
146814,41.65,6
146819,40.62,6
146820,98.5,1
146841,27.06,8
146845,73.96,2
146846,42.95,6
146852,98.7,1
146862,51.93,5
146900,99.6,1
146909,42.05,6
146915,99.8,1
146917,98.6,1
146930,98.9,1
146941,98.9,1
146956,47.09,5
146957,79.9,2
146959,99.2,1
146961,63.99,3
146965,77.1,2
146982,16.970000000000002,9
146988,64.44,3
146992,40.87,6
147001,52.62,5
147003,73.17,2
147005,43.11,6
147009,56.81,4
147011,68.69,3
147012,50.2,5
147027,24.45,8
147028,17.07,9
147029,49.72,5
147032,53.77,5
147043,42.22,6
147045,28.95,7
147046,98.5,1
147047,33.29,7
147048,35.57,7
147049,35.02,7
147050,48.12,5
147052,63.93,3
147059,62.39,4
147070,62.19,4
147080,23.39,8
147083,48.24,5
147086,22.41,8
147087,36.49,6
147091,70.09,3
147092,61.44,4
147095,31.52,7
147097,71.6,3
147098,29.57,7
147106,99.8,1
147112,72.7,2
147128,29.16,7
147135,99.3,1
147137,64.49,3
147139,31.29,7
147141,99.0,1
147143,16.87,9
147151,68.77,3
147160,52.99,5
147163,50.36,5
147167,63.54,3
147170,99.9,1
147176,99.3,1
147185,17.770000000000003,9
147198,66.47,3
147201,50.74,5
147206,57.76,4
147208,69.13,3
147210,31.0,7
147212,78.08,2
147214,45.47,5
147216,30.04,7
147217,48.47,5
147219,44.16,6
147221,50.51,5
147223,50.72,5
147225,73.77,2
147227,71.98,3
147231,65.34,3
147232,53.27,5
147239,68.28,3
147243,26.85,8
147244,98.7,1
147254,64.79,3
147255,40.28,6
147256,52.52,5
147259,69.29,3
147260,23.62,8
147261,31.74,7
147270,54.64,4
147273,99.8,1
147280,38.72,6
147281,66.54,3
147283,98.9,1
147291,20.5,8
147293,49.67,5
147307,99.6,1
147331,99.9,1
147339,63.46,3
147344,69.82,3
147352,39.87,6
147353,99.6,1
147364,64.97,3
147366,99.8,1
147374,50.56,5
147381,58.66,4
147383,62.39,4
147386,25.16,8
147392,30.57,7
147397,41.12,6
147399,44.16,6
147400,41.9,6
147401,74.8,2
147406,79.31,2
147407,37.36,6
147409,99.7,1
147428,22.33,8
147432,35.93,7
147434,70.87,3
147436,45.22,5
147438,99.1,1
147450,29.35,7
147452,70.21,3
147460,30.11,7
147472,53.2,5
147473,50.36,5
147475,66.48,3
147476,35.87,7
147477,69.75,3
147478,49.04,5
147481,78.03,2
147486,32.22,7
147487,28.47,7
147489,59.83,4
147490,75.59,2
147492,68.73,3
147495,27.8,7
147507,99.2,1
147515,48.49,5
147519,35.63,7
147526,45.27,5
147532,32.8,7
147534,77.76,2
147537,77.13,2
147541,37.53,6
147542,99.2,1
147552,49.64,5
147554,77.6,2
147558,64.58,3
147559,79.87,2
147563,39.74,6
147566,99.8,1
147578,25.59,8
147582,44.33,6
147584,99.2,1
147596,63.66,3
147597,99.7,1
147603,43.18,6
147604,54.88,4
147605,64.63,3
147609,99.9,1
147625,43.31,6
147626,79.29,2
147630,75.5,2
147637,72.12,2
147642,73.9,2
147646,98.6,1
147661,71.16,3
147676,99.8,1
147688,28.46,7
147690,26.39,8
147693,79.0,2
147696,28.62,7
147699,29.29,7
147702,47.33,5
147705,20.65,8
147707,98.9,1
147726,74.81,2
147730,22.29,8
147732,49.04,5
147733,99.9,1
147739,99.6,1
147754,42.17,6
147755,73.49,2
147756,29.06,7
147757,16.770000000000003,9
147760,50.58,5
147761,99.6,1
147773,66.82,3
147778,27.54,7
147781,44.54,6
147782,40.04,6
147785,77.46,2
147791,46.0,5
147792,78.01,2
147797,49.4,5
147798,37.16,6
147800,70.37,3
147801,76.48,2
147802,43.32,6
147804,50.43,5
147817,98.8,1
147826,23.17,8
147827,39.65,6
147830,99.1,1
147840,99.4,1
147851,99.7,1
147857,78.23,2
147859,59.65,4
147860,99.3,1
147867,67.5,3
147868,35.61,7
147870,53.59,5
147872,48.65,5
147873,64.27,3
147876,24.22,8
147877,52.47,5
147878,21.78,8
147887,77.0,2
147888,62.52,4
147889,99.5,1
147896,27.22,8
147897,99.9,1
147909,21.8,8
147910,99.5,1
147911,52.96,5
147915,71.59,3
147920,69.76,3
147923,54.24,5
147924,73.62,2
147925,59.91,4
147927,98.9,1
147933,98.8,1
147940,29.9,7
147942,98.6,1
147951,60.9,4
147952,57.67,4
147953,54.45,4
147964,30.97,7
147966,23.42,8
147967,54.81,4
147968,26.01,8
147970,99.8,1
147988,24.19,8
147989,48.78,5
147991,25.1,8
147997,30.56,7
148000,45.06,6
148002,41.76,6
148003,38.38,6
148005,23.14,8
148007,40.61,6
148012,66.89,3
148017,17.57,9
148027,74.87,2
148030,99.6,1
148039,99.7,1
148050,98.6,1
148060,99.9,1
148066,43.91,6
148069,27.96,7
148070,60.79,4
148071,20.22,8
148077,43.94,6
148080,27.13,8
148081,26.46,8
148082,45.87,5
148085,30.11,7
148087,62.16,4
148088,62.17,4
148090,38.83,6
148108,99.5,1
148138,16.770000000000003,9
148146,38.23,6
148147,99.5,1
148158,98.7,1
148171,54.32,4
148173,55.42,4
148188,55.36,4
148190,53.67,5
148199,99.4,1
148219,99.4,1
148231,53.77,5
148241,76.63,2
148242,62.6,4
148244,98.9,1
148254,35.09,7
148255,33.92,7
148258,67.93,3
148260,34.82,7
148261,73.17,2
148263,70.66,3
148265,98.6,1
148275,53.75,5
148280,57.39,4
148297,99.8,1
148318,65.1,3
148319,54.18,5
148321,99.0,1
148329,59.68,4
148332,99.7,1
148350,51.81,5
148352,41.95,6
148356,27.19,8
148382,66.42,3
148397,20.29,8
148411,99.6,1
148426,20.65,8
148430,79.08,2
148431,36.45,6
148432,32.11,7
148436,37.6,6
148464,99.5,1
148483,23.64,8
148488,63.19,4
148489,43.21,6
148506,22.17,8
148507,52.32,5
148508,66.54,3
148511,42.48,6
148520,99.3,1
148521,59.9,4
148524,33.75,7
148536,47.22,5
148537,50.91,5
148538,75.48,2
148540,56.12,4
148542,69.65,3
148548,60.02,4
148550,45.06,6
148563,42.47,6
148568,59.97,4
148572,99.8,1
148594,66.75,3
148597,54.66,4
148598,54.42,4
148600,48.37,5
148601,50.94,5
148605,99.6,1
148629,44.25,6
148638,68.58,3
148644,41.51,6
148645,72.58,2
148649,69.03,3
148651,56.24,4
148652,30.19,7
148653,99.0,1
148661,43.45,6
148667,67.9,3
148671,63.79,3
148673,28.91,7
148675,21.91,8
148676,69.66,3
148682,99.4,1
148683,43.74,6
148687,22.86,8
148696,33.5,7
148711,60.22,4
148715,16.67,9
148725,99.8,1
148733,99.2,1
148747,46.24,5
148748,46.71,5
148749,99.3,1
148759,99.6,1
148779,77.33,2
148781,29.56,7
148783,36.3,6
148786,99.5,1
148795,58.05,4
148799,35.69,7
148800,32.98,7
148805,74.16,2
148808,99.5,1
148845,98.5,1
148853,68.38,3
148856,77.24,2
148857,49.53,5
148875,63.27,3
148877,98.9,1
148894,20.34,8
148896,99.7,1
148905,51.43,5
148906,38.15,6
148907,99.7,1
148908,41.39,6
148911,54.36,4
148912,20.96,8
148915,29.39,7
148919,73.39,2
148928,69.57,3
148932,99.9,1
148939,99.0,1
148950,72.12,2
148951,66.19,3
148953,77.56,2
148954,99.9,1
148971,50.71,5
148974,56.55,4
148981,20.62,8
148983,60.45,4
148985,32.45,7
148986,35.24,7
148992,29.5,7
148994,68.8,3
149002,99.8,1
149010,53.27,5
149024,78.68,2
149047,99.1,1
149062,99.0,1
149076,75.11,2
149082,27.76,7
149104,17.37,9
149112,40.22,6
149118,25.58,8
149119,33.39,7
149127,36.68,6
149135,98.8,1
149147,99.8,1
149163,23.08,8
149164,55.23,4
149165,20.72,8
149169,99.6,1
149181,61.39,4
149182,50.57,5
149184,45.95,5
149186,67.54,3
149189,67.44,3
149190,37.11,6
149200,30.0,7
149204,99.5,1
149212,98.5,1
149215,42.88,6
149216,36.93,6
149217,50.18,5
149218,98.5,1
149236,77.0,2
149237,99.9,1
149238,99.7,1
149248,55.92,4
149252,47.78,5
149253,79.74,2
149254,99.8,1
149262,99.8,1
149270,49.68,5
149271,52.77,5
149280,18.07,9
149288,42.31,6
149293,36.1,7
149297,75.44,2
149300,21.59,8
149304,46.24,5
149307,48.5,5
149319,98.6,1
149334,27.46,8
149339,98.6,1
149345,99.7,1
149355,50.05,5
149356,20.66,8
149357,58.51,4
149358,26.23,8
149362,36.79,6
149363,73.26,2
149364,17.07,9
149374,48.94,5
149375,28.91,7
149377,25.43,8
149378,36.06,7
149381,34.57,7
149404,40.2,6
149409,62.52,4
149429,99.1,1
149448,29.29,7
149455,78.17,2
149459,99.9,1
149468,59.0,4
149469,98.5,1
149484,66.94,3
149489,33.23,7
149490,98.8,1
149505,99.9,1
149513,99.6,1
149531,99.8,1
149557,75.9,2
149560,99.0,1
149566,71.33,3
149568,35.22,7
149569,57.83,4
149571,74.15,2
149573,48.31,5
149575,25.28,8
149581,71.88,3
149584,37.9,6
149587,99.6,1
149593,98.9,1
149617,60.54,4
149618,41.32,6
149623,25.1,8
149625,24.56,8
149627,49.96,5
149629,74.72,2
149631,42.3,6
149632,36.07,7
149635,54.06,5
149639,32.16,7
149640,36.16,6
149662,77.94,2
149671,77.31,2
149677,33.91,7
149688,75.93,2
149692,99.7,1
149701,38.62,6
149704,30.35,7
149706,78.12,2
149711,48.53,5
149712,54.29,4
149713,27.4,8
149714,29.89,7
149729,98.7,1
149741,37.45,6
149750,98.5,1
149759,53.77,5
149761,99.5,1
149778,31.07,7
149779,56.1,4
149781,60.83,4
149782,33.35,7
149800,31.0,7
149801,71.44,3
149802,31.2,7
149805,98.5,1
149817,29.99,7
149818,44.33,6
149827,99.7,1
149837,26.73,8
149839,79.81,2
149842,28.07,7
149843,99.2,1
149850,53.95,5
149853,69.18,3
149854,59.21,4
149855,40.23,6
149858,52.13,5
149859,44.91,6
149860,38.83,6
149864,38.64,6
149866,58.12,4
149868,68.02,3
149869,75.23,2
149876,98.6,1
149885,40.01,6
149886,29.08,7
149887,99.1,1
149894,27.29,8
149898,37.8,6
149899,43.54,6
149906,56.26,4
149907,50.94,5
149908,53.370000000000005,5
149923,99.7,1
149929,99.5,1
149935,43.0,6
149958,54.87,4
149959,47.19,5
149960,39.08,6
149962,55.29,4
149963,46.03,5
149964,45.88,5
149965,48.78,5
149967,30.63,7
149973,34.66,7
149974,61.79,4
149978,29.81,7
149981,99.7,1
149987,56.99,4
149992,99.6,1
150001,32.77,7
150002,99.6,1
150005,62.46,4
150012,99.3,1
150028,99.3,1
150045,25.4,8
150047,61.81,4
150049,47.26,5
150050,71.4,3
150052,99.5,1
150059,45.19,5
150060,78.57,2
150067,31.93,7
150081,74.44,2
150082,66.57,3
150083,58.97,4
150088,98.8,1
150098,38.41,6
150101,25.87,8
150102,71.63,3
150103,45.91,5
150105,56.0,4
150106,51.11,5
150114,98.9,1
150118,44.54,6
150129,34.54,7
150130,99.3,1
150138,99.6,1
150145,98.7,1
150154,22.99,8
150166,56.9,4
150172,98.9,1
150179,29.92,7
150184,99.4,1
150188,8.55,10
150199,99.8,1
150221,44.03,6
150236,99.4,1
150243,98.9,1
150250,74.15,2
150267,40.34,6
150272,78.65,2
150274,99.8,1
150281,68.48,3
150290,60.12,4
150298,23.49,8
150299,60.22,4
150301,54.17,5
150311,99.2,1
150319,58.98,4
150322,99.4,1
150323,98.7,1
150324,98.6,1
150325,50.64,5
150326,54.18,5
150328,67.98,3
150330,73.18,2
150331,49.88,5
150332,49.47,5
150333,33.04,7
150334,76.29,2
150335,44.76,6
150337,66.82,3
150338,25.27,8
150340,23.56,8
150343,99.2,1
150352,35.81,7
150361,99.9,1
150370,55.0,4
150373,50.48,5
150374,24.03,8
150376,32.83,7
150381,38.75,6
150383,77.16,2
150384,42.09,6
150385,35.07,7
150388,42.63,6
150389,66.58,3
150390,32.69,7
150391,68.56,3
150392,42.48,6
150393,78.16,2
150397,99.7,1
150409,32.2,7
150413,75.86,2
150414,33.62,7
150415,60.8,4
150417,74.74,2
150418,57.93,4
150422,47.92,5
150427,99.1,1
150428,28.39,7
150430,54.13,5
150432,58.7,4
150440,75.21,2
150450,99.8,1
150456,98.5,1
150463,30.62,7
150464,40.07,6
150468,76.87,2
150469,20.11,8
150472,35.89,7
150477,52.16,5
150480,22.88,8
150484,32.9,7
150486,77.66,2
150496,73.74,2
150501,99.7,1
150511,37.16,6
150516,99.8,1
150523,99.4,1
150532,56.01,4
150535,98.9,1
150556,99.0,1
150566,22.58,8
150567,99.4,1
150578,52.61,5
150579,99.6,1
150585,63.57,3
150587,23.19,8
150589,98.6,1
150597,74.2,2
150599,78.17,2
150601,99.8,1
150610,99.0,1
150618,50.01,5
150621,27.7,7
150628,99.2,1
150637,98.7,1
150647,73.79,2
150648,98.7,1
150658,99.0,1
150667,98.7,1
150674,39.01,6
150675,99.0,1
150684,31.82,7
150698,20.13,8
150701,76.54,2
150709,99.7,1
150723,99.4,1
150733,99.7,1
150742,99.5,1
150750,16.770000000000003,9
150761,45.71,5
150764,99.2,1
150765,53.63,5
150770,49.92,5
150772,99.4,1
150779,98.8,1
150792,58.87,4
150804,30.03,7
150812,53.26,5
150814,20.29,8
150817,54.07,5
150825,99.1,1
150831,99.7,1
150848,71.89,3
150856,35.98,7
150857,98.6,1
150865,23.57,8
150867,99.9,1
150901,79.81,2
150905,56.29,4
150912,62.85,4
150918,24.01,8
150921,78.5,2
150944,68.45,3
150945,50.77,5
150946,46.71,5
150950,42.22,6
150951,37.38,6
150956,43.36,6
150980,33.41,7
151001,31.43,7
151007,49.28,5
151013,27.27,8
151040,76.22,2
151041,23.74,8
151046,99.5,1
151059,52.05,5
151065,50.27,5
151072,99.0,1
151102,32.5,7
151108,99.6,1
151122,24.39,8
151132,22.29,8
151133,40.69,6
151137,48.3,5
151144,43.53,6
151145,54.2,5
151146,57.56,4
151158,98.9,1
151166,55.3,4
151170,77.63,2
151172,71.53,3
151174,32.11,7
151175,57.42,4
151177,64.34,3
151184,62.03,4
151186,37.44,6
151193,98.9,1
151214,46.6,5
151218,99.0,1
151224,77.28,2
151231,42.23,6
151245,64.04,3
151255,44.79,6
151258,46.47,5
151268,99.9,1
151276,99.3,1
151284,31.18,7
151288,76.6,2
151290,73.87,2
151293,47.9,5
151294,99.8,1
151308,36.96,6
151309,49.82,5
151316,70.86,3
151335,98.9,1
151347,98.8,1
151362,60.36,4
151363,75.77,2
151364,74.78,2
151365,46.97,5
151369,46.31,5
151370,55.97,4
151371,39.15,6
151373,53.51,5
151374,22.64,8
151390,69.51,3
151394,99.6,1
151398,98.5,1
151399,64.12,3
151400,17.970000000000002,9
151401,99.1,1
151409,99.7,1
151419,99.2,1
151428,48.37,5
151431,48.93,5
151433,72.79,2
151435,58.54,4
151436,69.69,3
151437,98.5,1
151439,39.52,6
151440,55.85,4
151441,56.47,4
151442,78.01,2
151445,45.77,5
151446,55.58,4
151447,62.66,4
151449,98.6,1
151456,99.1,1
151470,99.6,1
151504,56.7,4
151507,73.82,2
151510,37.78,6
151513,72.91,2
151519,47.58,5
151527,69.11,3
151530,99.5,1
151531,25.63,8
151532,99.9,1
151534,66.58,3
151537,99.1,1
151551,45.7,5
151553,47.65,5
151554,53.2,5
151555,47.61,5
151557,70.88,3
151561,61.26,4
151567,99.7,1
151575,67.53,3
151576,99.7,1
151586,99.7,1
151597,75.21,2
151625,64.33,3
151626,32.28,7
151627,34.86,7
151629,98.6,1
151641,36.12,6
151642,54.44,4
151643,17.970000000000002,9
151649,58.92,4
151650,37.96,6
151654,41.64,6
151658,99.6,1
151659,53.27,5
151669,98.7,1
151677,45.24,5
151678,23.92,8
151679,70.06,3
151681,59.76,4
151684,35.23,7
151685,42.44,6
151686,33.6,7
151687,62.1,4
151688,21.09,8
151689,65.35,3
151690,60.12,4
151701,77.43,2
151715,69.86,3
151719,23.02,8
151722,58.89,4
151726,26.79,8
151733,61.09,4
151738,73.65,2
151739,31.99,7
151740,48.7,5
151748,55.03,4
151750,72.49,2
151753,44.22,6
151755,99.5,1
151756,54.42,4
151757,98.8,1
151761,21.65,8
151768,98.7,1
151774,99.7,1
151776,68.94,3
151779,28.63,7
151787,98.8,1
151797,76.01,2
151800,51.68,5
151802,99.8,1
151806,99.7,1
151817,55.48,4
151821,99.3,1
151831,60.36,4
151832,44.73,6
151837,70.4,3
151844,74.18,2
151856,99.5,1
151869,99.3,1
151883,99.6,1
151885,56.58,4
151888,98.6,1
151896,99.8,1
151902,55.68,4
151911,72.93,2
151914,99.1,1
151917,98.5,1
151933,40.12,6
151935,51.79,5
151937,40.04,6
151939,78.3,2
151940,99.7,1
151960,67.14,3
151961,53.2,5
151962,45.68,5
151964,63.67,3
151966,28.54,7
151972,68.74,3
151973,30.25,7
151974,69.45,3
151976,99.3,1
151985,99.1,1
151995,99.9,1
152005,99.5,1
152018,35.37,7
152020,22.91,8
152023,98.6,1
152030,72.9,2
152031,99.2,1
152042,69.54,3
152044,71.31,3
152045,38.08,6
152047,51.94,5
152048,67.38,3
152049,99.1,1
152064,29.45,7
152065,77.61,2
152066,29.25,7
152069,56.25,4
152076,25.38,8
152089,98.8,1
152110,44.12,6
152112,98.6,1
152113,34.14,7
152115,21.42,8
152116,23.81,8
152117,57.83,4
152120,50.39,5
152127,20.71,8
152134,27.58,7
152138,76.46,2
152143,50.88,5
152145,47.22,5
152152,36.47,6
152162,65.78,3
152164,99.4,1
152165,45.01,6
152182,63.28,3
152183,59.55,4
152185,98.8,1
152192,98.8,1
152210,18.07,9
152212,46.89,5
152227,31.34,7
152232,31.21,7
152233,70.2,3
152248,99.5,1
152258,52.64,5
152263,99.4,1
152267,22.09,8
152268,38.29,6
152273,99.5,1
152286,60.35,4
152291,8.15,10
152308,99.1,1
152317,45.3,5
152320,99.0,1
152329,55.08,4
152335,30.68,7
152339,74.54,2
152344,58.31,4
152345,47.16,5
152346,52.16,5
152349,51.1,5
152353,99.0,1
152362,21.08,8
152363,56.33,4
152384,59.27,4
152385,79.1,2
152399,63.46,3
152404,59.95,4
152434,67.87,3
152440,29.31,7
152472,30.73,7
152474,40.6,6
152475,42.95,6
152477,65.8,3
152478,21.29,8
152486,99.6,1
152516,99.7,1
152523,26.48,8
152536,22.79,8
152562,23.08,8
152563,24.78,8
152566,60.83,4
152567,53.26,5
152574,99.5,1
152590,99.9,1
152598,58.19,4
152599,43.98,6
152602,63.39,3
152605,35.4,7
152606,98.5,1
152620,25.08,8
152623,54.61,4
152624,28.72,7
152625,99.1,1
152636,36.49,6
152641,35.9,7
152650,99.8,1
152663,98.7,1
152680,27.12,8
152682,56.99,4
152696,64.51,3
152706,98.6,1
152715,77.91,2
152716,32.63,7
152718,21.33,8
152721,57.87,4
152722,79.99000000000001,2
152729,99.8,1
152735,99.7,1
152752,99.3,1
152760,77.13,2
152770,60.82,4
152778,52.91,5
152779,99.8,1
152793,31.39,7
152794,72.82,2
152797,70.88,3
152798,99.9,1
152801,99.9,1
152802,37.82,6
152803,17.17,9
152815,42.94,6
152818,24.38,8
152819,60.96,4
152820,45.83,5
152822,72.89,2
152823,73.35,2
152826,54.4,4
152832,53.81,5
152834,99.3,1
152849,61.87,4
152850,99.0,1
152858,54.43,4
152867,99.2,1
152880,99.9,1
152889,98.8,1
152905,99.9,1
152908,60.33,4
152910,98.6,1
152930,74.95,2
152939,61.64,4
152941,53.03,5
152943,99.2,1
152945,45.17,5
152953,38.06,6
152960,50.95,5
152961,99.6,1
152973,99.4,1
152985,76.17,2
152986,78.88,2
152988,98.5,1
152999,77.72,2
153000,23.32,8
153001,47.2,5
153006,99.0,1
153014,20.76,8
153016,56.02,4
153018,76.23,2
153019,70.18,3
153023,64.77,3
153026,98.9,1
153034,34.19,7
153038,68.39,3
153040,35.81,7
153042,98.8,1
153051,21.48,8
153055,78.82,2
153056,98.9,1
153065,42.01,6
153066,98.7,1
153071,99.9,1
153082,72.38,2
153083,36.74,6
153085,53.86,5
153086,70.29,3
153087,66.55,3
153088,53.52,5
153090,17.87,9
153096,44.26,6
153097,66.11,3
153099,46.53,5
153101,77.81,2
153105,56.7,4
153106,22.11,8
153109,98.8,1
153118,20.12,8
153119,7.550000000000001,10
153138,58.58,4
153140,46.46,5
153145,17.17,9
153147,54.4,4
153150,99.1,1
153162,32.0,7
153163,24.09,8
153166,75.79,2
153167,59.41,4
153172,37.74,6
153176,99.7,1
153183,31.5,7
153185,59.38,4
153192,68.31,3
153197,42.35,6
153199,55.8,4
153202,70.96000000000001,3
153203,65.21,3
153205,98.8,1
153214,59.17,4
153220,30.03,7
153221,70.68,3
153239,99.7,1
153248,37.4,6
153251,72.61,2
153252,43.72,6
153269,40.99,6
153279,79.58,2
153288,34.05,7
153292,62.89,4
153298,99.6,1
153306,35.79,7
153307,20.9,8
153309,98.6,1
153320,58.77,4
153323,46.62,5
153328,99.9,1
153341,52.48,5
153343,98.5,1
153349,98.5,1
153359,99.8,1
153367,99.3,1
153392,51.24,5
153395,62.7,4
153400,34.43,7
153401,65.73,3
153407,72.3,2
153408,69.36,3
153409,57.3,4
153412,98.5,1
153419,99.1,1
153427,63.95,3
153431,28.83,7
153432,29.88,7
153433,55.05,4
153435,99.7,1
153448,30.36,7
153449,74.21,2
153451,98.6,1
153469,16.970000000000002,9
153499,38.95,6
153500,36.63,6
153502,75.34,2
153503,24.68,8
153504,48.44,5
153505,75.8,2
153509,74.55,2
153516,54.61,4
153518,38.21,6
153522,62.44,4
153523,99.0,1
153530,99.7,1
153539,28.21,7
153542,52.68,5
153543,65.54,3
153544,99.5,1
153545,98.7,1
153547,59.78,4
153549,52.67,5
153556,32.16,7
153560,36.91,6
153564,28.38,7
153565,49.77,5
153568,75.83,2
153582,61.42,4
153583,36.98,6
153584,50.57,5
153585,37.29,6
153586,30.41,7
153587,25.2,8
153591,98.8,1
153602,67.71,3
153603,73.62,2
153605,61.79,4
153608,76.11,2
153612,52.970000000000006,5
153619,63.81,3
153620,99.8,1
153635,98.6,1
153653,99.5,1
153660,98.6,1
153667,99.8,1
153678,66.16,3
153680,99.7,1
153696,98.8,1
153704,45.24,5
153705,20.47,8
153706,64.23,3
153721,33.41,7
153722,49.8,5
153724,99.7,1
153727,99.3,1
153731,76.05,2
153739,99.7,1
153750,39.5,6
153761,23.67,8
153763,16.770000000000003,9
153765,42.84,6
153767,31.48,7
153774,58.96,4
153777,74.45,2
153781,99.9,1
153795,60.69,4
153797,98.8,1
153805,99.2,1
153820,35.56,7
153821,63.34,3
153822,40.71,6
153824,40.59,6
153825,37.78,6
153827,77.7,2
153828,78.01,2
153830,69.36,3
153837,51.58,5
153838,56.58,4
153843,99.3,1
153855,31.04,7
153857,60.92,4
153859,99.5,1
153870,98.6,1
153878,39.8,6
153880,8.55,10
153889,25.27,8
153890,45.13,5
153896,98.9,1
153904,23.15,8
153915,99.4,1
153931,35.57,7
153940,63.05,4
153943,99.2,1
153953,99.1,1
153961,22.33,8
153964,99.4,1
153978,34.14,7
153981,35.89,7
153984,99.4,1
153994,99.0,1
154006,99.9,1
154016,98.6,1
154036,99.8,1
154040,99.1,1
154042,99.9,1
154045,43.88,6
154056,20.16,8
154057,21.15,8
154061,41.9,6
154062,99.7,1
154074,55.9,4
154075,77.35,2
154076,75.26,2
154077,30.4,7
154078,99.1,1
154084,52.44,5
154087,71.76,3
154098,34.02,7
154100,41.33,6
154101,49.23,5
154102,54.93,4
154104,50.39,5
154107,45.37,5
154110,72.06,3
154113,36.32,6
154116,98.9,1
154122,53.17,5
154135,75.55,2
154140,98.9,1
154146,54.25,5
154157,99.8,1
154166,99.2,1
154177,99.0,1
154197,71.61,3
154198,99.5,1
154217,61.57,4
154231,34.62,7
154262,46.16,5
154265,51.84,5
154267,99.0,1
154274,69.12,3
154278,26.83,8
154279,26.86,8
154281,72.56,2
154290,65.74,3
154301,99.9,1
154320,43.23,6
154328,76.31,2
154329,45.38,5
154332,54.98,4
154333,76.81,2
154335,73.4,2
154338,27.61,7
154351,71.46,3
154353,17.270000000000003,9
154358,69.23,3
154359,46.8,5
154360,76.41,2
154362,73.97,2
154363,56.07,4
154366,55.24,4
154374,38.71,6
154377,56.0,4
154383,70.85,3
154388,99.8,1
154399,54.12,5
154401,99.1,1
154409,35.27,7
154410,80.69,2
154435,42.21,6
154436,41.37,6
154437,49.18,5
154438,99.8,1
154439,99.6,1
154441,27.52,7
154443,33.68,7
154449,72.34,2
154451,98.7,1
154458,62.08,4
154459,54.16,5
154464,67.53,3
154465,74.86,2
154475,76.21,2
154477,22.34,8
154485,22.4,8
154488,16.67,9
154494,49.54,5
154505,98.8,1
154512,99.8,1
154520,99.4,1
154531,99.4,1
154545,70.96000000000001,3
154559,64.96,3
154567,43.52,6
154568,99.7,1
154579,99.1,1
154588,99.8,1
154596,99.1,1
154608,77.86,2
154610,23.45,8
154614,99.7,1
154624,16.87,9
154634,98.7,1
154644,62.79,4
154653,98.8,1
154666,71.13,3
154669,42.08,6
154673,52.77,5
154692,17.87,9
154700,99.6,1
154707,41.06,6
154715,36.09,7
154716,41.64,6
154717,47.58,5
154719,99.8,1
154733,99.4,1
154753,99.7,1
154767,62.18,4
154771,50.73,5
154772,29.35,7
154774,98.5,1
154785,59.02,4
154792,73.77,2
154794,30.8,7
154795,42.62,6
154796,99.1,1
154806,76.27,2
154810,79.05,2
154811,43.86,6
154812,73.64,2
154813,53.57,5
154821,38.32,6
154822,76.38,2
154824,33.7,7
154827,49.96,5
154835,53.16,5
154837,75.96,2
154840,33.81,7
154844,57.21,4
154845,29.01,7
154850,99.4,1
154859,48.04,5
154866,99.6,1
154876,99.9,1
154878,99.4,1
154879,52.2,5
154880,64.18,3
154881,99.3,1
154888,78.69,2
154892,73.78,2
154896,28.02,7
154897,26.0,8
154899,60.93,4
154900,65.95,3
154902,34.96,7
154905,22.92,8
154906,35.36,7
154908,54.43,4
154916,99.9,1
154924,77.78,2
154926,20.67,8
154927,98.9,1
154932,28.85,7
154940,17.270000000000003,9
154946,72.49,2
154950,53.970000000000006,5
154960,55.77,4
154966,98.9,1
154975,28.62,7
154976,65.96,3
154983,79.13,2
154998,99.1,1
155005,65.72,3
155006,99.2,1
155015,58.44,4
155022,98.7,1
155034,99.0,1
155041,30.52,7
155044,23.27,8
155049,62.71,4
155059,99.8,1
155064,99.9,1
155073,20.74,8
155076,99.5,1
155084,53.970000000000006,5
155094,67.19,3
155096,98.8,1
155103,99.6,1
155114,99.7,1
155116,42.17,6
155135,98.9,1
155145,31.98,7
155146,25.58,8
155148,71.36,3
155155,99.3,1
155172,53.17,5
155184,98.5,1
155199,70.92,3
155205,99.2,1
155211,99.2,1
155220,98.5,1
155232,28.01,7
155261,99.0,1
155265,64.44,3
155267,70.87,3
155280,24.57,8
155282,35.05,7
155287,45.6,5
155292,41.82,6
155301,99.3,1
155310,99.3,1
155320,99.9,1
155337,16.970000000000002,9
155342,99.0,1
155359,99.2,1
155366,80.19,2
155387,40.03,6
155388,62.06,4
155389,55.76,4
155390,66.14,3
155394,79.85,2
155395,74.69,2
155398,20.38,8
155399,57.85,4
155403,57.22,4
155404,99.0,1
155407,29.15,7
155408,40.45,6
155409,58.99,4
155410,41.63,6
155415,66.07,3
155433,34.15,7
155435,99.5,1
155452,37.85,6
155456,99.8,1
155484,21.96,8
155487,31.73,7
155488,99.9,1
155495,47.84,5
155497,99.1,1
155504,26.6,8
155513,98.9,1
155519,47.96,5
155527,99.7,1
155539,57.96,4
155555,55.37,4
155558,75.71,2
