,id_distribuidor,probs,grupo,cosecha_canasta
264,4854,0.0765,10,22.69
265,4862,0.3357,7,12.35
266,4875,0.5859000000000001,4,7.38
267,4905,0.5314,5,10.69
268,4908,0.1747,9,20.33
269,4913,0.997,1,1.54
270,4923,0.989,1,1.54
271,4939,0.5628,4,7.38
272,4954,0.1697,9,20.33
273,4956,0.7895,2,3.4
274,4984,0.3278999999999999,7,12.35
275,5147,0.997,1,1.54
276,5161,0.3668,6,11.87
277,5168,0.996,1,1.54
278,5172,0.1807,9,20.33
279,5198,0.6811,3,4.97
280,5227,0.993,1,1.54
281,5230,0.996,1,1.54
282,5231,0.6833,3,4.97
283,5236,0.0805,10,22.69
284,5252,0.994,1,1.54
285,5253,0.996,1,1.54
286,5261,0.1787,9,20.33
287,5266,0.6269,4,7.38
288,5269,0.993,1,1.54
289,5303,0.2996999999999999,7,12.35
290,5310,0.6063000000000001,4,7.38
291,5328,0.994,1,1.54
292,5331,0.5357,5,10.69
293,5340,0.1777,9,20.33
294,5347,0.999,1,1.54
295,5349,0.6185,4,7.38
296,5350,0.3953,6,11.87
297,5351,0.6299,4,7.38
298,5352,0.992,1,1.54
299,5372,0.1747,9,20.33
300,5382,0.997,1,1.54
301,5386,0.986,1,1.54
302,5416,0.986,1,1.54
303,5428,0.5417000000000001,5,10.69
304,5566,0.994,1,1.54
305,5569,0.998,1,1.54
306,5570,0.986,1,1.54
307,5604,0.5387000000000001,5,10.69
308,5608,0.985,1,1.54
309,5616,0.987,1,1.54
310,5676,0.986,1,1.54
311,5686,0.4808,5,10.69
312,5708,0.0865,10,22.69
313,5724,0.995,1,1.54
314,5728,0.998,1,1.54
315,5737,0.992,1,1.54
316,5738,0.6289,4,7.38
317,5788,0.995,1,1.54
318,5790,0.1687,9,20.33
319,5812,0.985,1,1.54
320,5816,0.5714,4,7.38
321,5830,0.995,1,1.54
322,5840,0.6975,3,4.97
323,5842,0.1737,9,20.33
324,5846,0.989,1,1.54
325,5882,0.989,1,1.54
326,5886,0.1767,9,20.33
327,5907,0.986,1,1.54
328,5908,0.99,1,1.54
329,5921,0.7184,3,4.97
330,5930,0.991,1,1.54
331,5937,0.995,1,1.54
332,5950,0.988,1,1.54
333,5958,0.992,1,1.54
334,6015,0.7058,3,4.97
335,6080,0.5229,5,10.69
336,6085,0.7999,2,3.4
337,6117,0.986,1,1.54
338,6136,0.989,1,1.54
339,6218,0.6259,4,7.38
340,6221,0.99,1,1.54
341,6223,0.99,1,1.54
342,6260,0.1747,9,20.33
343,6273,0.997,1,1.54
344,6275,0.5312,5,10.69
345,6277,0.6759000000000001,3,4.97
346,6319,0.999,1,1.54
347,6351,0.6459,3,4.97
348,6379,0.7136,3,4.97
349,6380,0.6945,3,4.97
350,6399,0.0895,10,22.69
351,6416,0.2214,8,12.68
352,6423,0.4485,6,11.87
353,6427,0.999,1,1.54
354,6446,0.7862,2,3.4
355,6461,0.1707,9,20.33
356,6506,0.987,1,1.54
357,6565,0.0855,10,22.69
358,6568,0.5357,5,10.69
359,6588,0.3417,7,12.35
360,6601,0.4221999999999999,6,11.87
361,6607,0.995,1,1.54
362,6611,0.989,1,1.54
363,6632,0.986,1,1.54
364,6684,0.6975,3,4.97
365,6686,0.5337000000000001,5,10.69
366,6708,0.996,1,1.54
367,6721,0.8069,2,3.4
368,6723,0.4114,6,11.87
369,6728,0.996,1,1.54
370,6745,0.996,1,1.54
371,6774,0.6219,4,7.38
372,6796,0.997,1,1.54
373,6801,0.996,1,1.54
374,6807,0.6279,4,7.38
375,6809,0.997,1,1.54
376,6814,0.5857,4,7.38
377,6815,0.6011,4,7.38
378,6857,0.994,1,1.54
379,6858,0.992,1,1.54
380,6903,0.985,1,1.54
381,6970,0.2682,8,12.68
382,7056,0.99,1,1.54
383,7103,0.998,1,1.54
384,7104,0.999,1,1.54
385,7108,0.989,1,1.54
386,7158,0.996,1,1.54
387,7161,0.1727,9,20.33
388,7164,0.988,1,1.54
389,7201,0.1707,9,20.33
390,7208,0.5124,5,10.69
391,7254,0.989,1,1.54
392,7257,0.989,1,1.54
393,7308,0.987,1,1.54
394,7326,0.994,1,1.54
395,7374,0.999,1,1.54
396,7393,0.995,1,1.54
397,7426,0.991,1,1.54
398,7454,0.999,1,1.54
399,7458,0.988,1,1.54
400,7482,0.987,1,1.54
401,7484,0.991,1,1.54
402,7534,0.3112,7,12.35
403,7535,0.2384,8,12.68
404,7536,0.1807,9,20.33
405,7550,0.999,1,1.54
406,7566,0.6259,4,7.38
407,7573,0.991,1,1.54
408,7608,0.3439,7,12.35
409,7656,0.6199,4,7.38
410,7684,0.998,1,1.54
411,7702,0.6677,3,4.97
412,7703,0.999,1,1.54
413,7761,0.985,1,1.54
414,7907,0.986,1,1.54
415,7913,0.995,1,1.54
416,7921,0.2896,7,12.35
417,7922,0.1777,9,20.33
418,8014,0.998,1,1.54
419,8078,0.986,1,1.54
420,8082,0.986,1,1.54
421,8101,0.999,1,1.54
422,8102,0.988,1,1.54
423,8151,0.994,1,1.54
424,8171,0.5431,4,7.38
425,8177,0.0785,10,22.69
426,8186,0.0825,10,22.69
427,8188,0.6087,4,7.38
428,8211,0.1727,9,20.33
429,8237,0.995,1,1.54
430,8238,0.991,1,1.54
431,8265,0.5317000000000001,5,10.69
432,8276,0.7989,2,3.4
433,8301,0.0815,10,22.69
434,8309,0.985,1,1.54
435,8319,0.989,1,1.54
436,8320,0.992,1,1.54
437,8369,0.7156,3,4.97
438,8378,0.987,1,1.54
439,8381,0.1667,9,20.33
440,8386,0.988,1,1.54
441,8408,0.992,1,1.54
442,8414,0.0765,10,22.69
443,8439,0.991,1,1.54
444,8442,0.986,1,1.54
445,8466,0.5377000000000001,5,10.69
446,8488,0.997,1,1.54
447,8512,0.991,1,1.54
448,8514,0.987,1,1.54
449,8541,0.5337000000000001,5,10.69
450,8547,0.3843,6,11.87
451,8574,0.996,1,1.54
452,8580,0.992,1,1.54
453,8583,0.5327000000000001,5,10.69
454,8585,0.1767,9,20.33
455,8615,0.0885,10,22.69
456,8632,0.99,1,1.54
457,8633,0.986,1,1.54
458,8664,0.2448999999999999,8,12.68
459,8679,0.5277000000000001,5,10.69
460,8682,0.997,1,1.54
461,8684,0.988,1,1.54
462,8689,0.99,1,1.54
463,8715,0.7225,2,3.4
464,8740,0.3682,6,11.87
465,8755,0.0785,10,22.69
466,8771,0.992,1,1.54
467,8774,0.996,1,1.54
468,8784,0.989,1,1.54
469,8797,0.6618999999999999,3,4.97
470,8801,0.99,1,1.54
471,8803,0.7106,3,4.97
472,8805,0.4415,6,11.87
473,8811,0.1737,9,20.33
474,8816,0.3724,6,11.87
475,8828,0.8049000000000001,2,3.4
476,8863,0.999,1,1.54
477,8865,0.6744,3,4.97
478,8866,0.7395,2,3.4
479,8869,0.995,1,1.54
480,8951,0.999,1,1.54
481,8957,0.0765,10,22.69
482,8959,0.5813,4,7.38
483,8964,0.991,1,1.54
484,8966,0.996,1,1.54
485,8977,0.999,1,1.54
486,8978,0.2366,8,12.68
487,8994,0.994,1,1.54
488,8999,0.5397000000000001,5,10.69
489,9015,0.2799,7,12.35
490,9031,0.999,1,1.54
491,9036,0.1767,9,20.33
492,9038,0.5417000000000001,5,10.69
493,9047,0.4429999999999999,6,11.87
494,9199,0.999,1,1.54
495,9217,0.99,1,1.54
496,9338,0.5387000000000001,5,10.69
497,9465,0.985,1,1.54
498,9466,0.2737,8,12.68
499,9469,0.6249,4,7.38
500,9475,0.999,1,1.54
501,9517,0.1757,9,20.33
502,9519,0.997,1,1.54
503,9530,0.991,1,1.54
504,9556,0.7242000000000001,2,3.4
505,9557,0.989,1,1.54
506,9572,0.4661999999999999,5,10.69
507,9581,0.4345,6,11.87
508,9590,0.4867,5,10.69
509,9624,0.7846,2,3.4
510,9639,0.985,1,1.54
511,9642,0.999,1,1.54
512,9662,0.1767,9,20.33
513,9664,0.994,1,1.54
514,9677,0.6179,4,7.38
515,9707,0.5366,5,10.69
516,9709,0.5317000000000001,5,10.69
517,9718,0.989,1,1.54
518,9719,0.6631999999999999,3,4.97
519,9721,0.2275,8,12.68
520,9728,0.1727,9,20.33
521,9737,0.7186,3,4.97
522,9750,0.997,1,1.54
523,9775,0.6168,4,7.38
524,9786,0.1807,9,20.33
525,9813,0.993,1,1.54
526,9815,0.987,1,1.54
527,9828,0.6759000000000001,3,4.97
528,9866,0.7116,3,4.97
529,9891,0.5417000000000001,5,10.69
530,9923,0.986,1,1.54
531,9944,0.987,1,1.54
532,9957,0.993,1,1.54
533,9963,0.996,1,1.54
534,10005,0.988,1,1.54
535,10009,0.996,1,1.54
536,10013,0.987,1,1.54
537,10028,0.1727,9,20.33
538,10041,0.992,1,1.54
539,10119,0.5600999999999999,4,7.38
540,10158,0.999,1,1.54
541,10173,0.991,1,1.54
542,10181,0.996,1,1.54
543,10183,0.222,8,12.68
544,10188,0.271,8,12.68
545,10238,0.6279,4,7.38
546,10246,0.5357,5,10.69
547,10271,0.769,2,3.4
548,10272,0.7885,2,3.4
549,10281,0.7956,2,3.4
550,10285,0.6169,4,7.38
551,10334,0.991,1,1.54
552,10359,0.8079000000000001,2,3.4
553,10372,0.993,1,1.54
554,10416,0.992,1,1.54
555,10417,0.7136,3,4.97
556,10419,0.995,1,1.54
557,10421,0.988,1,1.54
558,10457,0.992,1,1.54
559,10460,0.1667,9,20.33
560,10461,0.987,1,1.54
561,10464,0.99,1,1.54
562,10466,0.988,1,1.54
563,10471,0.2675,8,12.68
564,10502,0.6289,4,7.38
565,10514,0.1707,9,20.33
566,10533,0.1707,9,20.33
567,10536,0.991,1,1.54
568,10537,0.3645,6,11.87
569,10563,0.999,1,1.54
570,10572,0.8089,2,3.4
571,10725,0.985,1,1.54
572,10726,0.7136,3,4.97
573,10756,0.5377000000000001,5,10.69
574,10803,0.996,1,1.54
575,10871,0.7968999999999999,2,3.4
576,10932,0.4658,5,10.69
577,10933,0.996,1,1.54
578,10954,0.996,1,1.54
579,10957,0.1797,9,20.33
580,11038,0.986,1,1.54
581,11039,0.5297999999999999,5,10.69
582,11040,0.4050999999999999,6,11.87
583,11065,0.7096000000000001,3,4.97
584,11073,0.5482,4,7.38
585,11103,0.5817,4,7.38
586,11104,0.989,1,1.54
587,11115,0.986,1,1.54
588,11118,0.7478,2,3.4
589,11128,0.2366,8,12.68
590,11129,0.998,1,1.54
591,11131,0.991,1,1.54
592,11145,0.985,1,1.54
593,11306,0.5367000000000001,5,10.69
594,11311,0.242,8,12.68
595,11332,0.985,1,1.54
596,11345,0.5,5,10.69
597,11359,0.7591,2,3.4
598,11364,0.998,1,1.54
599,11398,0.998,1,1.54
600,11429,0.989,1,1.54
601,11476,0.994,1,1.54
602,11479,0.3164,7,12.35
603,11481,0.1697,9,20.33
604,11492,0.993,1,1.54
605,11577,0.5065999999999999,5,10.69
606,11651,0.989,1,1.54
607,11655,0.6209,4,7.38
608,11752,0.992,1,1.54
609,11779,0.989,1,1.54
610,11786,0.1737,9,20.33
611,11792,0.4775,5,10.69
612,11902,0.4972999999999999,5,10.69
613,11981,0.7096000000000001,3,4.97
614,11996,0.991,1,1.54
615,12003,0.6309,4,7.38
616,12008,0.996,1,1.54
617,12011,0.992,1,1.54
618,12075,0.7076,3,4.97
619,12100,0.993,1,1.54
620,12148,0.6666,3,4.97
621,12168,0.987,1,1.54
622,12221,0.987,1,1.54
623,12232,0.998,1,1.54
624,12278,0.1737,9,20.33
625,12279,0.471,5,10.69
626,12288,0.991,1,1.54
627,12311,0.1687,9,20.33
628,12315,0.1677,9,20.33
629,12319,0.3546,7,12.35
630,12337,0.2296,8,12.68
631,12365,0.7156,3,4.97
632,12402,0.996,1,1.54
633,12428,0.993,1,1.54
634,12436,0.5407,5,10.69
635,12439,0.3278999999999999,7,12.35
636,12452,0.0875,10,22.69
637,12507,0.996,1,1.54
638,12590,0.5277000000000001,5,10.69
639,12598,0.4674,5,10.69
640,12695,0.0865,10,22.69
641,12718,0.998,1,1.54
642,12771,0.7989,2,3.4
643,12845,0.988,1,1.54
644,12863,0.991,1,1.54
645,12897,0.996,1,1.54
646,12974,0.8049000000000001,2,3.4
647,12984,0.991,1,1.54
648,12992,0.3481,7,12.35
649,13036,0.987,1,1.54
650,13061,0.991,1,1.54
651,13064,0.988,1,1.54
652,13066,0.1697,9,20.33
653,13078,0.7056,3,4.97
654,13084,0.994,1,1.54
655,13110,0.1777,9,20.33
656,13125,0.1767,9,20.33
657,13185,0.994,1,1.54
658,13193,0.5387000000000001,5,10.69
659,13198,0.7606999999999999,2,3.4
660,13221,0.1767,9,20.33
661,13231,0.6990000000000001,3,4.97
662,13235,0.6507999999999999,3,4.97
663,13266,0.998,1,1.54
664,13277,0.4656,5,10.69
665,13292,0.993,1,1.54
666,13293,0.997,1,1.54
667,13298,0.989,1,1.54
668,13308,0.4592,5,10.69
669,13309,0.997,1,1.54
670,13310,0.4512,5,10.69
671,13321,0.6428,3,4.97
672,13330,0.996,1,1.54
673,13333,0.7428,2,3.4
674,13355,0.995,1,1.54
675,13436,0.4414,6,11.87
676,13444,0.992,1,1.54
677,13471,0.4403,6,11.87
678,13479,0.0895,10,22.69
679,13489,0.991,1,1.54
680,13513,0.5674,4,7.38
681,13537,0.988,1,1.54
682,13544,0.995,1,1.54
683,13560,0.1767,9,20.33
684,13566,0.985,1,1.54
685,13634,0.3706,6,11.87
686,13635,0.5287000000000001,5,10.69
687,13636,0.5417000000000001,5,10.69
688,13668,0.994,1,1.54
689,13671,0.997,1,1.54
690,13718,0.2877,7,12.35
691,13845,0.6622,3,4.97
692,13865,0.986,1,1.54
693,13877,0.74,2,3.4
694,13896,0.1747,9,20.33
695,13907,0.7096000000000001,3,4.97
696,13908,0.992,1,1.54
697,13946,0.1767,9,20.33
698,13955,0.0835,10,22.69
699,13994,0.0885,10,22.69
700,14000,0.497,5,10.69
701,14001,0.6189,4,7.38
702,14042,0.211,8,12.68
703,14049,0.7056,3,4.97
704,14121,0.985,1,1.54
705,14137,0.998,1,1.54
706,14164,0.996,1,1.54
707,14188,0.995,1,1.54
708,14190,0.7023,3,4.97
709,14200,0.5357,5,10.69
710,14233,0.999,1,1.54
711,14246,0.1757,9,20.33
712,14247,0.5347000000000001,5,10.69
713,14303,0.2289,8,12.68
714,14304,0.997,1,1.54
715,14330,0.221,8,12.68
716,14345,0.7463,2,3.4
717,14365,0.995,1,1.54
718,14367,0.987,1,1.54
719,14371,0.997,1,1.54
720,14396,0.993,1,1.54
721,14403,0.4992,5,10.69
722,14410,0.7329000000000001,2,3.4
723,14412,0.5397000000000001,5,10.69
724,14419,0.6423000000000001,3,4.97
725,14455,0.1737,9,20.33
726,14484,0.985,1,1.54
727,14530,0.999,1,1.54
728,14593,0.5307,5,10.69
729,14851,0.5277000000000001,5,10.69
730,14894,0.991,1,1.54
731,14917,0.1767,9,20.33
732,14961,0.993,1,1.54
733,15031,0.1797,9,20.33
734,15058,0.994,1,1.54
735,15087,0.5347000000000001,5,10.69
736,15110,0.7166,3,4.97
737,15131,0.989,1,1.54
738,15133,0.995,1,1.54
739,15139,0.3031,7,12.35
740,15180,0.7998999999999999,2,3.4
741,15221,0.6179,4,7.38
742,15223,0.985,1,1.54
743,15252,0.5317000000000001,5,10.69
744,15275,0.2657,8,12.68
745,15336,0.995,1,1.54
746,15337,0.5327000000000001,5,10.69
747,15358,0.993,1,1.54
748,15363,0.5407,5,10.69
749,15365,0.987,1,1.54
750,15410,0.991,1,1.54
751,15451,0.7489,2,3.4
752,15475,0.5357,5,10.69
753,15478,0.7498,2,3.4
754,15491,0.5377000000000001,5,10.69
755,15531,0.1667,9,20.33
756,15556,0.986,1,1.54
757,15569,0.991,1,1.54
758,15613,0.994,1,1.54
759,15725,0.2042,8,12.68
760,15755,0.996,1,1.54
761,15768,0.994,1,1.54
762,15997,0.1727,9,20.33
763,16004,0.99,1,1.54
764,16051,0.7979,2,3.4
765,16061,0.346,7,12.35
766,16069,0.6867,3,4.97
767,16075,0.5287000000000001,5,10.69
768,16098,0.6249,4,7.38
769,16114,0.99,1,1.54
770,16115,0.993,1,1.54
771,16118,0.7019,3,4.97
772,16130,0.5596,4,7.38
773,16135,0.987,1,1.54
774,16151,0.6711,3,4.97
775,16188,0.0825,10,22.69
776,16244,0.7136,3,4.97
777,16257,0.6920000000000001,3,4.97
778,16259,0.4761999999999999,5,10.69
779,16304,0.0875,10,22.69
780,16335,0.992,1,1.54
781,16336,0.6854,3,4.97
782,16380,0.3946,6,11.87
783,16409,0.993,1,1.54
784,16478,0.6169,4,7.38
785,16509,0.6322,3,4.97
786,16514,0.991,1,1.54
787,16522,0.7309,2,3.4
788,16544,0.994,1,1.54
789,16564,0.8079000000000001,2,3.4
790,16576,0.1667,9,20.33
791,16583,0.8069,2,3.4
792,16615,0.99,1,1.54
793,16622,0.5367000000000001,5,10.69
794,16632,0.7332,2,3.4
795,16661,0.994,1,1.54
796,16671,0.4901,5,10.69
797,16694,0.999,1,1.54
798,16698,0.996,1,1.54
799,16704,0.993,1,1.54
800,16720,0.985,1,1.54
801,16724,0.998,1,1.54
802,16790,0.6381,3,4.97
803,16809,0.5347000000000001,5,10.69
804,16827,0.986,1,1.54
805,16850,0.2012,8,12.68
806,17114,0.998,1,1.54
807,17116,0.998,1,1.54
808,17127,0.997,1,1.54
809,17192,0.6338,3,4.97
810,17207,0.5417000000000001,5,10.69
811,17219,0.987,1,1.54
812,17332,0.3400999999999999,7,12.35
813,17344,0.4197999999999999,6,11.87
814,17352,0.5337000000000001,5,10.69
815,17421,0.327,7,12.35
816,17441,0.995,1,1.54
817,17451,0.3112,7,12.35
818,17480,0.99,1,1.54
819,17497,0.998,1,1.54
820,17501,0.6285000000000001,4,7.38
821,17543,0.3357,7,12.35
822,17551,0.994,1,1.54
823,17552,0.4402,6,11.87
824,17558,0.5958,4,7.38
825,17575,0.991,1,1.54
826,17577,0.1767,9,20.33
827,17594,0.1667,9,20.33
828,17601,0.996,1,1.54
829,17607,0.989,1,1.54
830,17627,0.0895,10,22.69
831,17665,0.0865,10,22.69
832,17706,0.992,1,1.54
833,17744,0.7555,2,3.4
834,17747,0.5357,5,10.69
835,17748,0.5888,4,7.38
836,17751,0.2504,8,12.68
837,17756,0.5214,5,10.69
838,17771,0.998,1,1.54
839,17789,0.988,1,1.54
840,17807,0.995,1,1.54
841,17831,0.6214,4,7.38
842,17850,0.99,1,1.54
843,17873,0.2989,7,12.35
844,17903,0.987,1,1.54
845,17909,0.2319,8,12.68
846,17917,0.8099000000000001,2,3.4
847,17930,0.999,1,1.54
848,17931,0.4514,5,10.69
849,17945,0.988,1,1.54
850,17976,0.987,1,1.54
851,17978,0.997,1,1.54
852,18019,0.3251,7,12.35
853,18028,0.3212,7,12.35
854,18092,0.7186,3,4.97
855,18104,0.5432,4,7.38
856,18135,0.2366,8,12.68
857,18140,0.987,1,1.54
858,18145,0.989,1,1.54
859,18197,0.996,1,1.54
860,18226,0.994,1,1.54
861,18247,0.4014999999999999,6,11.87
862,18252,0.992,1,1.54
863,18258,0.1687,9,20.33
864,18274,0.8009000000000001,2,3.4
865,18276,0.2838,7,12.35
866,18317,0.7979,2,3.4
867,18340,0.994,1,1.54
868,18364,0.1687,9,20.33
869,18377,0.995,1,1.54
870,18383,0.532,5,10.69
871,18392,0.99,1,1.54
872,18403,0.985,1,1.54
873,18431,0.999,1,1.54
874,18434,0.4627,5,10.69
875,18444,0.986,1,1.54
876,18485,0.993,1,1.54
877,18494,0.5347000000000001,5,10.69
878,18503,0.5528,4,7.38
879,18611,0.6279,4,7.38
880,18655,0.997,1,1.54
881,18695,0.992,1,1.54
882,18759,0.6135,4,7.38
883,18770,0.987,1,1.54
884,18772,0.2251,8,12.68
885,18781,0.994,1,1.54
886,18798,0.1707,9,20.33
887,18806,0.513,5,10.69
888,18818,0.994,1,1.54
889,18843,0.996,1,1.54
890,18852,0.993,1,1.54
891,18857,0.993,1,1.54
892,18860,0.6817,3,4.97
893,18870,0.989,1,1.54
894,18891,0.994,1,1.54
895,18908,0.6097,4,7.38
896,18922,0.4514,5,10.69
897,18939,0.2657,8,12.68
898,18944,0.8069,2,3.4
899,18949,0.1707,9,20.33
900,18951,0.7683,2,3.4
901,18957,0.99,1,1.54
902,18958,0.993,1,1.54
903,18959,0.993,1,1.54
904,18966,0.4331,6,11.87
905,18982,0.992,1,1.54
906,18996,0.987,1,1.54
907,19004,0.999,1,1.54
908,19005,0.987,1,1.54
909,19008,0.988,1,1.54
910,19019,0.6423000000000001,3,4.97
911,19042,0.985,1,1.54
912,19057,0.991,1,1.54
913,19063,0.5435,4,7.38
914,19069,0.99,1,1.54
915,19079,0.8099000000000001,2,3.4
916,19116,0.997,1,1.54
917,19155,0.995,1,1.54
918,19181,0.7523000000000001,2,3.4
919,19219,0.995,1,1.54
920,19220,0.998,1,1.54
921,19303,0.5387000000000001,5,10.69
922,19358,0.997,1,1.54
923,19385,0.3039,7,12.35
924,19389,0.6592,3,4.97
925,19406,0.8009000000000001,2,3.4
926,19447,0.0765,10,22.69
927,19449,0.986,1,1.54
928,19468,0.2824,7,12.35
929,19476,0.6209,4,7.38
930,19481,0.1757,9,20.33
931,19503,0.6333,3,4.97
932,19505,0.989,1,1.54
933,19576,0.0755,10,22.69
934,19593,0.6199,4,7.38
935,19688,0.0835,10,22.69
936,19706,0.7979,2,3.4
937,19720,0.2961,7,12.35
938,19871,0.6,4,7.38
939,19880,0.7156,3,4.97
940,19909,0.4839,5,10.69
941,19911,0.5652,4,7.38
942,19915,0.999,1,1.54
943,19956,0.2757,7,12.35
944,20004,0.987,1,1.54
945,20129,0.991,1,1.54
946,20151,0.4572,5,10.69
947,20154,0.7186,3,4.97
948,20173,0.991,1,1.54
949,20228,0.1707,9,20.33
950,20230,0.986,1,1.54
951,20291,0.99,1,1.54
952,20313,0.8019,2,3.4
953,20321,0.1667,9,20.33
954,20392,0.986,1,1.54
955,20393,0.3497999999999999,7,12.35
956,20420,0.3468,7,12.35
957,20421,0.5405,5,10.69
958,20454,0.998,1,1.54
959,20500,0.995,1,1.54
960,20513,0.989,1,1.54
961,20535,0.1717,9,20.33
962,20541,0.987,1,1.54
963,20573,0.995,1,1.54
964,20606,0.999,1,1.54
965,20617,0.988,1,1.54
966,20636,0.993,1,1.54
967,20666,0.997,1,1.54
968,20682,0.992,1,1.54
969,20835,0.998,1,1.54
970,20857,0.6394,3,4.97
971,20909,0.993,1,1.54
972,20920,0.7186,3,4.97
973,21047,0.995,1,1.54
974,21060,0.986,1,1.54
975,21083,0.5914,4,7.38
976,21111,0.997,1,1.54
977,21115,0.999,1,1.54
978,21152,0.5802,4,7.38
979,21181,0.6239,4,7.38
980,21199,0.991,1,1.54
981,21204,0.991,1,1.54
982,21207,0.999,1,1.54
983,21234,0.2737,8,12.68
984,21236,0.0825,10,22.69
985,21258,0.3035,7,12.35
986,21280,0.99,1,1.54
987,21296,0.1797,9,20.33
988,21310,0.99,1,1.54
989,21314,0.986,1,1.54
990,21338,0.5297000000000001,5,10.69
991,21342,0.7040000000000001,3,4.97
992,21372,0.996,1,1.54
993,21378,0.994,1,1.54
994,21397,0.1787,9,20.33
995,21415,0.99,1,1.54
996,21456,0.3618,6,11.87
997,21459,0.3671999999999999,6,11.87
998,21475,0.3852,6,11.87
999,21504,0.6976,3,4.97
1000,21528,0.1687,9,20.33
1001,21529,0.7086,3,4.97
1002,21534,0.4673,5,10.69
1003,21554,0.6239,4,7.38
1004,21582,0.7164,3,4.97
1005,21625,0.1727,9,20.33
1006,21629,0.992,1,1.54
1007,21633,0.7186,3,4.97
1008,21656,0.5297000000000001,5,10.69
1009,21680,0.7066,3,4.97
1010,21685,0.989,1,1.54
1011,21687,0.999,1,1.54
1012,21698,0.1767,9,20.33
1013,21703,0.994,1,1.54
1014,21707,0.1707,9,20.33
1015,21715,0.7338,2,3.4
1016,21738,0.8049000000000001,2,3.4
1017,21765,0.992,1,1.54
1018,21767,0.7045999999999999,3,4.97
1019,21795,0.2551,8,12.68
1020,21807,0.996,1,1.54
1021,21841,0.988,1,1.54
1022,21876,0.1697,9,20.33
1023,21877,0.989,1,1.54
1024,21880,0.6812999999999999,3,4.97
1025,21882,0.992,1,1.54
1026,21929,0.993,1,1.54
1027,21974,0.985,1,1.54
1028,22042,0.998,1,1.54
1029,22107,0.994,1,1.54
1030,22188,0.5246999999999999,5,10.69
1031,22200,0.988,1,1.54
1032,22213,0.6279,4,7.38
1033,22214,0.2086,8,12.68
1034,22398,0.5397000000000001,5,10.69
1035,22401,0.985,1,1.54
1036,22423,0.5297000000000001,5,10.69
1037,22517,0.999,1,1.54
1038,22622,0.1687,9,20.33
1039,22644,0.995,1,1.54
1040,22646,0.997,1,1.54
1041,22659,0.997,1,1.54
1042,22763,0.997,1,1.54
1043,22777,0.998,1,1.54
1044,22796,0.6269,4,7.38
1045,22800,0.992,1,1.54
1046,22810,0.994,1,1.54
1047,22843,0.996,1,1.54
1048,22846,0.5714,4,7.38
1049,22849,0.6225999999999999,4,7.38
1050,22852,0.985,1,1.54
1051,22868,0.5329999999999999,5,10.69
1052,22900,0.1707,9,20.33
1053,22943,0.989,1,1.54
1054,22946,0.3902,6,11.87
1055,22957,0.5277000000000001,5,10.69
1056,22964,0.986,1,1.54
1057,22986,0.6209,4,7.38
1058,23046,0.7101000000000001,3,4.97
1059,23050,0.987,1,1.54
1060,23082,0.997,1,1.54
1061,23092,0.1747,9,20.33
1062,23095,0.0785,10,22.69
1063,23121,0.3685,6,11.87
1064,23136,0.994,1,1.54
1065,23143,0.1757,9,20.33
1066,23149,0.7076,3,4.97
1067,23162,0.991,1,1.54
1068,23206,0.998,1,1.54
1069,23231,0.999,1,1.54
1070,23234,0.995,1,1.54
1071,23237,0.8059000000000001,2,3.4
1072,23241,0.999,1,1.54
1073,23285,0.996,1,1.54
1074,23308,0.994,1,1.54
1075,23349,0.989,1,1.54
1076,23405,0.0845,10,22.69
1077,23410,0.5327000000000001,5,10.69
1078,23436,0.993,1,1.54
1079,23508,0.988,1,1.54
1080,23609,0.1707,9,20.33
1081,23656,0.3265,7,12.35
1082,23714,0.7136,3,4.97
1083,23845,0.992,1,1.54
1084,23855,0.99,1,1.54
1085,24015,0.3018,7,12.35
1086,24018,0.6428,3,4.97
1087,24024,0.4871999999999999,5,10.69
1088,24038,0.7968999999999999,2,3.4
1089,24057,0.6229,4,7.38
1090,24096,0.4033,6,11.87
1091,24102,0.262,8,12.68
1092,24103,0.7140000000000001,3,4.97
1093,24129,0.1807,9,20.33
1094,24141,0.986,1,1.54
1095,24164,0.1777,9,20.33
1096,24186,0.1807,9,20.33
1097,24203,0.991,1,1.54
1098,24225,0.6189,4,7.38
1099,24230,0.4861999999999999,5,10.69
1100,24231,0.7076,3,4.97
1101,24250,0.998,1,1.54
1102,24251,0.1767,9,20.33
1103,24287,0.1747,9,20.33
1104,24289,0.2723,8,12.68
1105,24295,0.988,1,1.54
1106,24302,0.996,1,1.54
1107,24308,0.1717,9,20.33
1108,24321,0.992,1,1.54
1109,24369,0.1677,9,20.33
1110,24373,0.989,1,1.54
1111,24382,0.6188,4,7.38
1112,24400,0.7759,2,3.4
1113,24405,0.991,1,1.54
1114,24406,0.989,1,1.54
1115,24434,0.7176,3,4.97
1116,24457,0.993,1,1.54
1117,24462,0.996,1,1.54
1118,24465,0.3001,7,12.35
1119,24468,0.696,3,4.97
1120,24469,0.994,1,1.54
1121,24475,0.7999,2,3.4
1122,24477,0.1807,9,20.33
1123,24542,0.3677,6,11.87
1124,24550,0.987,1,1.54
1125,24580,0.988,1,1.54
1126,24645,0.6209,4,7.38
1127,24654,0.0835,10,22.69
1128,24655,0.1767,9,20.33
1129,24674,0.989,1,1.54
