tipoMensaje,leyenda,folioConsulta
2,Respuesta exitosa de otras SIC´s,1310561557
2,Respuesta exitosa de otras SIC´s,1310577257
2,Respuesta exitosa de otras SIC´s,1310614865
2,Respuesta exitosa de otras SIC´s,1310577359
2,Respuesta exitosa de otras SIC´s,1310619907
2,Respuesta exitosa de otras SIC´s,1310803931
2,Respuesta exitosa de otras SIC´s,1311964375
2,No se obtuvo respuesta de otras SIC´s,1311987675
2,Respuesta exitosa de otras SIC´s,1311986792
2,Respuesta exitosa de otras SIC´s,1311987422
2,Respuesta exitosa de otras SIC´s,1311997080
2,Respuesta exitosa de otras SIC´s,1311985638
2,Respuesta exitosa de otras SIC´s,1311987139
2,No se obtuvo respuesta de otras SIC´s,1311985087
2,Respuesta exitosa de otras SIC´s,1311988053
2,Respuesta exitosa de otras SIC´s,1311986337
2,No se obtuvo respuesta de otras SIC´s,1311985926
2,Respuesta exitosa de otras SIC´s,1312010019
2,Respuesta exitosa de otras SIC´s,1312009096
2,Respuesta exitosa de otras SIC´s,1312010502
2,Respuesta exitosa de otras SIC´s,1312009561
2,Respuesta exitosa de otras SIC´s,1312011004
2,Respuesta exitosa de otras SIC´s,1312029038
2,Respuesta exitosa de otras SIC´s,1312029626
2,Respuesta exitosa de otras SIC´s,1312029898
2,Respuesta exitosa de otras SIC´s,1312028965
2,Respuesta exitosa de otras SIC´s,1312145027
2,Respuesta exitosa de otras SIC´s,1312144676
2,Respuesta exitosa de otras SIC´s,1312174963
2,Respuesta exitosa de otras SIC´s,1312164012
2,Respuesta exitosa de otras SIC´s,1312196285
2,Respuesta exitosa de otras SIC´s,1312572285
2,Respuesta exitosa de otras SIC´s,1312587849
2,Respuesta exitosa de otras SIC´s,1312590666
2,No se obtuvo respuesta de otras SIC´s,1312702245
2,No se obtuvo respuesta de otras SIC´s,1312755420
2,No se obtuvo respuesta de otras SIC´s,1312716068
2,No se obtuvo respuesta de otras SIC´s,1312783354
2,No se obtuvo respuesta de otras SIC´s,1312777776
2,No se obtuvo respuesta de otras SIC´s,1312780864
2,No se obtuvo respuesta de otras SIC´s,1312767499
2,Respuesta exitosa de otras SIC´s,1312913506
2,Respuesta exitosa de otras SIC´s,1312941620
2,Respuesta exitosa de otras SIC´s,1312958958
2,Respuesta exitosa de otras SIC´s,1312946739
2,Respuesta exitosa de otras SIC´s,1313281387
2,Respuesta exitosa de otras SIC´s,1313281345
2,Respuesta exitosa de otras SIC´s,1313295664
2,Respuesta exitosa de otras SIC´s,1313290761
2,Respuesta exitosa de otras SIC´s,1313332546
2,Respuesta exitosa de otras SIC´s,1313321321
2,Respuesta exitosa de otras SIC´s,1313333114
2,No se obtuvo respuesta de otras SIC´s,1313323402
2,Respuesta exitosa de otras SIC´s,1313325183
2,No se obtuvo respuesta de otras SIC´s,1313346493
2,Respuesta exitosa de otras SIC´s,1313347082
2,Respuesta exitosa de otras SIC´s,1313340053
2,Respuesta exitosa de otras SIC´s,1313410600
2,Respuesta exitosa de otras SIC´s,1313410700
2,Respuesta exitosa de otras SIC´s,1313414865
2,Respuesta exitosa de otras SIC´s,1313488128
2,Respuesta exitosa de otras SIC´s,1313500082
2,Respuesta exitosa de otras SIC´s,1313519928
2,Respuesta exitosa de otras SIC´s,1313520074
2,Respuesta exitosa de otras SIC´s,1313504950
2,Respuesta exitosa de otras SIC´s,1313506230
2,Respuesta exitosa de otras SIC´s,1313536288
2,Respuesta exitosa de otras SIC´s,1313541051
2,Respuesta exitosa de otras SIC´s,1313537073
2,Respuesta exitosa de otras SIC´s,1313537638
2,Respuesta exitosa de otras SIC´s,1313572393
2,Respuesta exitosa de otras SIC´s,1313622497
2,Respuesta exitosa de otras SIC´s,1313621235
2,Respuesta exitosa de otras SIC´s,1313872504
2,Respuesta exitosa de otras SIC´s,1313874489
2,Respuesta exitosa de otras SIC´s,1313872397
2,Respuesta exitosa de otras SIC´s,1313872617
2,Respuesta exitosa de otras SIC´s,1313872859
2,Respuesta exitosa de otras SIC´s,1313872737
2,Respuesta exitosa de otras SIC´s,1313878104
2,Respuesta exitosa de otras SIC´s,1313874970
2,Respuesta exitosa de otras SIC´s,1313874731
2,Respuesta exitosa de otras SIC´s,1313877198
2,Respuesta exitosa de otras SIC´s,1313874636
2,Respuesta exitosa de otras SIC´s,1313877041
2,Respuesta exitosa de otras SIC´s,1313874836
2,No se obtuvo respuesta de otras SIC´s,1313897143
2,Respuesta exitosa de otras SIC´s,1313897446
2,Respuesta exitosa de otras SIC´s,1313896922
2,Respuesta exitosa de otras SIC´s,1313887727
2,Respuesta exitosa de otras SIC´s,1313897932
2,Respuesta exitosa de otras SIC´s,1313895737
2,Respuesta exitosa de otras SIC´s,1313897718
2,Respuesta exitosa de otras SIC´s,1313914830
2,Respuesta exitosa de otras SIC´s,1313913122
2,Respuesta exitosa de otras SIC´s,1313960410
2,Respuesta exitosa de otras SIC´s,1313958158
2,No se obtuvo respuesta de otras SIC´s,1314005190
2,Respuesta exitosa de otras SIC´s,1314131876
2,Respuesta exitosa de otras SIC´s,1314131609
2,Respuesta exitosa de otras SIC´s,1314130011
2,Respuesta exitosa de otras SIC´s,1314130663
2,Respuesta exitosa de otras SIC´s,1314138175
2,Respuesta exitosa de otras SIC´s,1314149102
2,Respuesta exitosa de otras SIC´s,1314152777
2,Respuesta exitosa de otras SIC´s,1314161439
2,Respuesta exitosa de otras SIC´s,1314149603
2,Respuesta exitosa de otras SIC´s,1314150652
2,No se obtuvo respuesta de otras SIC´s,1314151910
2,Respuesta exitosa de otras SIC´s,1314153254
2,Respuesta exitosa de otras SIC´s,1314161620
2,Respuesta exitosa de otras SIC´s,1314162064
2,Respuesta exitosa de otras SIC´s,1314162639
2,Respuesta exitosa de otras SIC´s,1314152411
2,Respuesta exitosa de otras SIC´s,1314151676
2,Respuesta exitosa de otras SIC´s,1314164005
2,Respuesta exitosa de otras SIC´s,1314161794
2,Respuesta exitosa de otras SIC´s,1314162377
2,Respuesta exitosa de otras SIC´s,1314173659
2,Respuesta exitosa de otras SIC´s,1314216789
2,Respuesta exitosa de otras SIC´s,1314259097
2,Respuesta exitosa de otras SIC´s,1314847302
2,Respuesta exitosa de otras SIC´s,1314860652
2,Respuesta exitosa de otras SIC´s,1314883807
2,No se obtuvo respuesta de otras SIC´s,1314884018
2,Respuesta exitosa de otras SIC´s,1315644665
2,Respuesta exitosa de otras SIC´s,1315642332
2,Respuesta exitosa de otras SIC´s,1315642839
2,Respuesta exitosa de otras SIC´s,1315643223
2,Respuesta exitosa de otras SIC´s,1315644221
2,Respuesta exitosa de otras SIC´s,1315643683
2,Respuesta exitosa de otras SIC´s,1315645112
2,Respuesta exitosa de otras SIC´s,1315657511
2,Respuesta exitosa de otras SIC´s,1315669490
2,Respuesta exitosa de otras SIC´s,1315666282
2,Respuesta exitosa de otras SIC´s,1315706223
2,Respuesta exitosa de otras SIC´s,1315701716
2,Respuesta exitosa de otras SIC´s,1315702210
2,Respuesta exitosa de otras SIC´s,1315702506
2,Respuesta exitosa de otras SIC´s,1315706508
2,Respuesta exitosa de otras SIC´s,1315701379
2,Respuesta exitosa de otras SIC´s,1315706742
2,Respuesta exitosa de otras SIC´s,1315705649
2,Respuesta exitosa de otras SIC´s,1315705367
2,Respuesta exitosa de otras SIC´s,1315701968
2,Respuesta exitosa de otras SIC´s,1315705971
2,Respuesta exitosa de otras SIC´s,1315786002
2,No se obtuvo respuesta de otras SIC´s,1315958268
2,Respuesta exitosa de otras SIC´s,1316224544
2,Respuesta exitosa de otras SIC´s,1316224565
2,Respuesta exitosa de otras SIC´s,1316224615
2,Respuesta exitosa de otras SIC´s,1316224586
2,Respuesta exitosa de otras SIC´s,1316225059
2,Respuesta exitosa de otras SIC´s,1316224719
2,Respuesta exitosa de otras SIC´s,1316224532
2,No hit de otras SIC’s,1316289994
2,Respuesta exitosa de otras SIC´s,1316290143
2,Respuesta exitosa de otras SIC´s,1316290117
2,Respuesta exitosa de otras SIC´s,1316294209
2,Respuesta exitosa de otras SIC´s,1316290011
2,Respuesta exitosa de otras SIC´s,1316290036
2,Respuesta exitosa de otras SIC´s,1316290076
2,Respuesta exitosa de otras SIC´s,1316346139
2,Respuesta exitosa de otras SIC´s,1316370836
2,Respuesta exitosa de otras SIC´s,1316358725
2,Respuesta exitosa de otras SIC´s,1316413455
2,Respuesta exitosa de otras SIC´s,1316434843
2,Respuesta exitosa de otras SIC´s,1316430934
2,Respuesta exitosa de otras SIC´s,1316466516
2,No se obtuvo respuesta de otras SIC´s,1316504923
2,Respuesta exitosa de otras SIC´s,1316506143
2,Respuesta exitosa de otras SIC´s,1316504190
2,Respuesta exitosa de otras SIC´s,1316504684
2,No se obtuvo respuesta de otras SIC´s,1316508139
2,Respuesta exitosa de otras SIC´s,1316505319
2,Respuesta exitosa de otras SIC´s,1316504436
2,Respuesta exitosa de otras SIC´s,1316505876
2,Respuesta exitosa de otras SIC´s,1316524348
2,Respuesta exitosa de otras SIC´s,1316566713
2,Respuesta exitosa de otras SIC´s,1316568002
2,Respuesta exitosa de otras SIC´s,1316568119
2,Respuesta exitosa de otras SIC´s,1316560003
2,Respuesta exitosa de otras SIC´s,1316580866
2,Respuesta exitosa de otras SIC´s,1316580696
2,Respuesta exitosa de otras SIC´s,1316884911
2,Respuesta exitosa de otras SIC´s,1316882844
2,Respuesta exitosa de otras SIC´s,1316884454
2,Respuesta exitosa de otras SIC´s,1316882490
2,Respuesta exitosa de otras SIC´s,1316883146
2,Respuesta exitosa de otras SIC´s,1316884725
2,Respuesta exitosa de otras SIC´s,1316885020
2,Respuesta exitosa de otras SIC´s,1316882630
2,Respuesta exitosa de otras SIC´s,1316883012
2,Respuesta exitosa de otras SIC´s,1316884573
2,Respuesta exitosa de otras SIC´s,1316897909
2,Respuesta exitosa de otras SIC´s,1316930776
2,Respuesta exitosa de otras SIC´s,1316930961
2,Respuesta exitosa de otras SIC´s,1317004018
2,Respuesta exitosa de otras SIC´s,1316995233
2,Respuesta exitosa de otras SIC´s,1316995528
2,Respuesta exitosa de otras SIC´s,1317002971
2,Respuesta exitosa de otras SIC´s,1317003260
2,Respuesta exitosa de otras SIC´s,1316987234
2,Respuesta exitosa de otras SIC´s,1317024650
2,Respuesta exitosa de otras SIC´s,1317011268
2,Respuesta exitosa de otras SIC´s,1317052284
2,Respuesta exitosa de otras SIC´s,1317049771
2,Respuesta exitosa de otras SIC´s,1317048647
2,Respuesta exitosa de otras SIC´s,1317047396
2,Respuesta exitosa de otras SIC´s,1317043980
2,Respuesta exitosa de otras SIC´s,1317106447
2,Respuesta exitosa de otras SIC´s,1317051007
2,Respuesta exitosa de otras SIC´s,1317107845
2,Respuesta exitosa de otras SIC´s,1317302786
2,Respuesta exitosa de otras SIC´s,1317238610
2,Respuesta exitosa de otras SIC´s,1317372670
2,Respuesta exitosa de otras SIC´s,1317343323
2,Respuesta exitosa de otras SIC´s,1317498585
2,Respuesta exitosa de otras SIC´s,1317782774
2,Respuesta exitosa de otras SIC´s,1317782537
2,Respuesta exitosa de otras SIC´s,1317781901
2,Respuesta exitosa de otras SIC´s,1317781603
2,Respuesta exitosa de otras SIC´s,1317782223
2,Respuesta exitosa de otras SIC´s,1317808296
2,Respuesta exitosa de otras SIC´s,1317815175
2,Respuesta exitosa de otras SIC´s,1317850448
2,Respuesta exitosa de otras SIC´s,1317865728
2,Respuesta exitosa de otras SIC´s,1317882991
2,Respuesta exitosa de otras SIC´s,1317895124
2,Respuesta exitosa de otras SIC´s,1317890548
2,Respuesta exitosa de otras SIC´s,1317934100
2,Respuesta exitosa de otras SIC´s,1317934581
2,Respuesta exitosa de otras SIC´s,1318034926
2,Respuesta exitosa de otras SIC´s,1318035048
2,Respuesta exitosa de otras SIC´s,1318034470
2,Respuesta exitosa de otras SIC´s,1318034802
2,No se obtuvo respuesta de otras SIC´s,1318034689
2,Respuesta exitosa de otras SIC´s,1318037255
2,Respuesta exitosa de otras SIC´s,1318074352
2,No se obtuvo respuesta de otras SIC´s,1318449578
2,Respuesta exitosa de otras SIC´s,1318460377
2,Respuesta exitosa de otras SIC´s,1318453740
2,Respuesta exitosa de otras SIC´s,1318455962
2,Respuesta exitosa de otras SIC´s,1318456163
2,Respuesta exitosa de otras SIC´s,1318456842
2,Respuesta exitosa de otras SIC´s,1318457531
2,Respuesta exitosa de otras SIC´s,1318455787
2,Respuesta exitosa de otras SIC´s,1318454244
2,Respuesta exitosa de otras SIC´s,1318466779
2,Respuesta exitosa de otras SIC´s,1318496581
2,Respuesta exitosa de otras SIC´s,1318536321
2,Respuesta exitosa de otras SIC´s,1318537059
2,No se obtuvo respuesta de otras SIC´s,1318537415
2,Respuesta exitosa de otras SIC´s,1318536820
2,Respuesta exitosa de otras SIC´s,1318537817
2,Respuesta exitosa de otras SIC´s,1318553748
2,Respuesta exitosa de otras SIC´s,1318560716
2,Respuesta exitosa de otras SIC´s,1318554336
2,Respuesta exitosa de otras SIC´s,1318552899
2,Respuesta exitosa de otras SIC´s,1318553446
2,No se obtuvo respuesta de otras SIC´s,1318548780
2,Respuesta exitosa de otras SIC´s,1318645569
2,Respuesta exitosa de otras SIC´s,1318640785
2,Respuesta exitosa de otras SIC´s,1318669083
2,Respuesta exitosa de otras SIC´s,1318706349
2,No se obtuvo respuesta de otras SIC´s,1318708397
2,Respuesta exitosa de otras SIC´s,1318731012
2,Respuesta exitosa de otras SIC´s,1318731078
2,Respuesta exitosa de otras SIC´s,1318731115
2,Respuesta exitosa de otras SIC´s,1318744203
2,Respuesta exitosa de otras SIC´s,1318742192
2,Respuesta exitosa de otras SIC´s,1318747143
2,Respuesta exitosa de otras SIC´s,1318753146
2,Respuesta exitosa de otras SIC´s,1319105359
2,Respuesta exitosa de otras SIC´s,1319168674
2,Respuesta exitosa de otras SIC´s,1319168570
2,Respuesta exitosa de otras SIC´s,1319168621
2,Respuesta exitosa de otras SIC´s,1319178639
2,Respuesta exitosa de otras SIC´s,1320095731
2,Respuesta exitosa de otras SIC´s,1320099600
2,Respuesta exitosa de otras SIC´s,1320094434
2,Respuesta exitosa de otras SIC´s,1320095700
2,Respuesta exitosa de otras SIC´s,1320100103
2,Respuesta exitosa de otras SIC´s,1320094961
2,Respuesta exitosa de otras SIC´s,1320099141
2,Respuesta exitosa de otras SIC´s,1320104977
2,Respuesta exitosa de otras SIC´s,1320105222
2,Respuesta exitosa de otras SIC´s,1320106642
2,Respuesta exitosa de otras SIC´s,1320129059
2,Respuesta exitosa de otras SIC´s,1320132226
2,Respuesta exitosa de otras SIC´s,1320209512
2,Respuesta exitosa de otras SIC´s,1320258339
2,No se obtuvo respuesta de otras SIC´s,1320314925
2,Respuesta exitosa de otras SIC´s,1320329674
2,Respuesta exitosa de otras SIC´s,1320324213
2,Respuesta exitosa de otras SIC´s,1320358971
2,Respuesta exitosa de otras SIC´s,1320358078
2,Respuesta exitosa de otras SIC´s,1320339591
2,Respuesta exitosa de otras SIC´s,1320359222
2,Respuesta exitosa de otras SIC´s,1320358182
2,Respuesta exitosa de otras SIC´s,1320358413
2,No se obtuvo respuesta de otras SIC´s,1320428825
2,Respuesta exitosa de otras SIC´s,1320508267
2,Respuesta exitosa de otras SIC´s,1320489974
2,Respuesta exitosa de otras SIC´s,1320503835
2,Respuesta exitosa de otras SIC´s,1320814335
2,Respuesta exitosa de otras SIC´s,1320814633
2,Respuesta exitosa de otras SIC´s,1320830242
2,Respuesta exitosa de otras SIC´s,1320860257
2,Respuesta exitosa de otras SIC´s,1320870033
2,Respuesta exitosa de otras SIC´s,1320869944
2,Respuesta exitosa de otras SIC´s,1320874695
2,Respuesta exitosa de otras SIC´s,1320870333
2,Respuesta exitosa de otras SIC´s,1320944367
2,Respuesta exitosa de otras SIC´s,1320944338
2,Respuesta exitosa de otras SIC´s,1320954453
2,Respuesta exitosa de otras SIC´s,1320961347
2,Respuesta exitosa de otras SIC´s,1321005109
2,Respuesta exitosa de otras SIC´s,1320991142
2,Respuesta exitosa de otras SIC´s,1321005289
2,Respuesta exitosa de otras SIC´s,1321005073
2,Respuesta exitosa de otras SIC´s,1321004995
2,Respuesta exitosa de otras SIC´s,1320989740
2,Respuesta exitosa de otras SIC´s,1321005174
2,Respuesta exitosa de otras SIC´s,1320989492
2,Respuesta exitosa de otras SIC´s,1321005026
2,Respuesta exitosa de otras SIC´s,1320990119
2,Respuesta exitosa de otras SIC´s,1320990831
2,Respuesta exitosa de otras SIC´s,1320990452
2,Respuesta exitosa de otras SIC´s,1321020770
2,Respuesta exitosa de otras SIC´s,1321047782
2,Respuesta exitosa de otras SIC´s,1321048344
2,Respuesta exitosa de otras SIC´s,1321058176
2,Respuesta exitosa de otras SIC´s,1321053251
2,Respuesta exitosa de otras SIC´s,1321055527
2,Respuesta exitosa de otras SIC´s,1321048492
2,Respuesta exitosa de otras SIC´s,1321186839
2,Respuesta exitosa de otras SIC´s,1321186361
2,Respuesta exitosa de otras SIC´s,1321188649
2,Respuesta exitosa de otras SIC´s,1321189207
2,Respuesta exitosa de otras SIC´s,1321186433
2,Respuesta exitosa de otras SIC´s,1321174202
2,No se obtuvo respuesta de otras SIC´s,1321183215
2,Respuesta exitosa de otras SIC´s,1321187536
2,Respuesta exitosa de otras SIC´s,1321229203
2,Respuesta exitosa de otras SIC´s,1321228931
2,Respuesta exitosa de otras SIC´s,1321228631
2,Respuesta exitosa de otras SIC´s,1321268976
2,Respuesta exitosa de otras SIC´s,1321661273
2,Respuesta exitosa de otras SIC´s,1321676564
2,Respuesta exitosa de otras SIC´s,1321693398
2,Respuesta exitosa de otras SIC´s,1321696092
2,Respuesta exitosa de otras SIC´s,1321717098
2,Respuesta exitosa de otras SIC´s,1321737302
2,Respuesta exitosa de otras SIC´s,1321752585
2,Respuesta exitosa de otras SIC´s,1321779438
2,Respuesta exitosa de otras SIC´s,1321769628
2,Respuesta exitosa de otras SIC´s,1321778240
2,Respuesta exitosa de otras SIC´s,1321779381
2,Respuesta exitosa de otras SIC´s,1321778942
2,Respuesta exitosa de otras SIC´s,1321763170
2,Respuesta exitosa de otras SIC´s,1321778318
2,Respuesta exitosa de otras SIC´s,1321769617
2,Respuesta exitosa de otras SIC´s,1321788140
2,Respuesta exitosa de otras SIC´s,1321779731
2,Respuesta exitosa de otras SIC´s,1321826719
2,Respuesta exitosa de otras SIC´s,1321835272
2,Respuesta exitosa de otras SIC´s,1321832869
2,Respuesta exitosa de otras SIC´s,1321857539
2,No se obtuvo respuesta de otras SIC´s,1321882813
2,Respuesta exitosa de otras SIC´s,1321864646
2,Respuesta exitosa de otras SIC´s,1321938782
2,Respuesta exitosa de otras SIC´s,1321956472
2,Respuesta exitosa de otras SIC´s,1322004213
2,Respuesta exitosa de otras SIC´s,1322004322
2,Respuesta exitosa de otras SIC´s,1322004198
2,Respuesta exitosa de otras SIC´s,1322006970
2,Respuesta exitosa de otras SIC´s,1322027293
2,Respuesta exitosa de otras SIC´s,1322013474
2,Respuesta exitosa de otras SIC´s,1322014246
2,Respuesta exitosa de otras SIC´s,1322013620
2,Respuesta exitosa de otras SIC´s,1322014377
2,Respuesta exitosa de otras SIC´s,1322013279
2,Respuesta exitosa de otras SIC´s,1322015689
2,Respuesta exitosa de otras SIC´s,1322023279
2,Respuesta exitosa de otras SIC´s,1322062240
2,Respuesta exitosa de otras SIC´s,1322061022
2,Respuesta exitosa de otras SIC´s,1322061559
2,Respuesta exitosa de otras SIC´s,1322061575
2,Respuesta exitosa de otras SIC´s,1322060801
2,Respuesta exitosa de otras SIC´s,1322060525
2,Respuesta exitosa de otras SIC´s,1322061338
2,Respuesta exitosa de otras SIC´s,1322061075
2,Respuesta exitosa de otras SIC´s,1322060170
2,Respuesta exitosa de otras SIC´s,1322060819
2,Respuesta exitosa de otras SIC´s,1322384807
2,Respuesta exitosa de otras SIC´s,1322370903
2,Respuesta exitosa de otras SIC´s,1322391718
2,Respuesta exitosa de otras SIC´s,1322398975
2,Respuesta exitosa de otras SIC´s,1322418860
2,Respuesta exitosa de otras SIC´s,1322423863
2,Respuesta exitosa de otras SIC´s,1322417544
2,Respuesta exitosa de otras SIC´s,1322418935
2,Respuesta exitosa de otras SIC´s,1322418736
2,Respuesta exitosa de otras SIC´s,1322418525
2,Respuesta exitosa de otras SIC´s,1322435000
2,Respuesta exitosa de otras SIC´s,1322454002
2,Respuesta exitosa de otras SIC´s,1322446539
2,Respuesta exitosa de otras SIC´s,1322440418
2,Respuesta exitosa de otras SIC´s,1322435977
2,Respuesta exitosa de otras SIC´s,1322450364
2,Respuesta exitosa de otras SIC´s,1322436577
2,Respuesta exitosa de otras SIC´s,1322479284
2,Respuesta exitosa de otras SIC´s,1322481360
2,Respuesta exitosa de otras SIC´s,1322482176
2,Respuesta exitosa de otras SIC´s,1322476597
2,Respuesta exitosa de otras SIC´s,1322481588
2,Respuesta exitosa de otras SIC´s,1322481842
2,Respuesta exitosa de otras SIC´s,1322472923
2,Respuesta exitosa de otras SIC´s,1322478422
2,Respuesta exitosa de otras SIC´s,1322480972
2,Respuesta exitosa de otras SIC´s,1322502976
2,Respuesta exitosa de otras SIC´s,1322503034
2,Respuesta exitosa de otras SIC´s,1322509923
2,Respuesta exitosa de otras SIC´s,1322530895
2,Respuesta exitosa de otras SIC´s,1322530844
2,Respuesta exitosa de otras SIC´s,1322604588
2,Respuesta exitosa de otras SIC´s,1322584738
2,Respuesta exitosa de otras SIC´s,1322604259
2,Respuesta exitosa de otras SIC´s,1322623485
2,Respuesta exitosa de otras SIC´s,1322627598
2,Respuesta exitosa de otras SIC´s,1322641188
2,Respuesta exitosa de otras SIC´s,1322633708
2,Respuesta exitosa de otras SIC´s,1322682404
2,Respuesta exitosa de otras SIC´s,1322681480
2,Respuesta exitosa de otras SIC´s,1322681124
2,Respuesta exitosa de otras SIC´s,1322681967
2,Respuesta exitosa de otras SIC´s,1322777051
2,Respuesta exitosa de otras SIC´s,1322776700
2,Respuesta exitosa de otras SIC´s,1322778431
2,Respuesta exitosa de otras SIC´s,1322780141
2,Respuesta exitosa de otras SIC´s,1323005424
2,Respuesta exitosa de otras SIC´s,1323005457
2,Respuesta exitosa de otras SIC´s,1322996261
2,Respuesta exitosa de otras SIC´s,1323050036
2,Respuesta exitosa de otras SIC´s,1323062107
2,Respuesta exitosa de otras SIC´s,1323059530
2,Respuesta exitosa de otras SIC´s,1323048823
2,Respuesta exitosa de otras SIC´s,1323107703
2,Respuesta exitosa de otras SIC´s,1323094626
2,Respuesta exitosa de otras SIC´s,1323090378
2,Respuesta exitosa de otras SIC´s,1323108440
2,Respuesta exitosa de otras SIC´s,1323098664
2,Respuesta exitosa de otras SIC´s,1323108157
2,Respuesta exitosa de otras SIC´s,1323104426
2,Respuesta exitosa de otras SIC´s,1323103131
2,Respuesta exitosa de otras SIC´s,1323119406
2,Respuesta exitosa de otras SIC´s,1323114880
2,Respuesta exitosa de otras SIC´s,1323113324
2,Respuesta exitosa de otras SIC´s,1323114600
2,Respuesta exitosa de otras SIC´s,1323114343
2,Respuesta exitosa de otras SIC´s,1323112523
2,Respuesta exitosa de otras SIC´s,1323111575
2,Respuesta exitosa de otras SIC´s,1323112282
2,Respuesta exitosa de otras SIC´s,1323114876
2,Respuesta exitosa de otras SIC´s,1323155076
2,Respuesta exitosa de otras SIC´s,1323137266
2,Respuesta exitosa de otras SIC´s,1323164576
2,Respuesta exitosa de otras SIC´s,1323164897
2,Respuesta exitosa de otras SIC´s,1323165685
2,Respuesta exitosa de otras SIC´s,1323165455
2,Respuesta exitosa de otras SIC´s,1323166023
2,Respuesta exitosa de otras SIC´s,1323164237
2,Respuesta exitosa de otras SIC´s,1323200048
2,Respuesta exitosa de otras SIC´s,1323221342
2,Respuesta exitosa de otras SIC´s,1323239101
2,Respuesta exitosa de otras SIC´s,1323239166
2,Respuesta exitosa de otras SIC´s,1323238982
2,Respuesta exitosa de otras SIC´s,1323283611
2,Respuesta exitosa de otras SIC´s,1323308383
2,No hit de otras SIC’s,1323309001
2,Respuesta exitosa de otras SIC´s,1323320130
2,Respuesta exitosa de otras SIC´s,1323319892
2,Respuesta exitosa de otras SIC´s,1323320366
2,Respuesta exitosa de otras SIC´s,1323319542
2,Respuesta exitosa de otras SIC´s,1323344132
2,Respuesta exitosa de otras SIC´s,1323412388
2,Respuesta exitosa de otras SIC´s,1323412875
2,Respuesta exitosa de otras SIC´s,1323411847
2,Respuesta exitosa de otras SIC´s,1323413354
2,Respuesta exitosa de otras SIC´s,1323651893
2,Respuesta exitosa de otras SIC´s,1323663862
2,Respuesta exitosa de otras SIC´s,1323660607
2,Respuesta exitosa de otras SIC´s,1323660049
2,Respuesta exitosa de otras SIC´s,1323702947
2,Respuesta exitosa de otras SIC´s,1323715558
2,Respuesta exitosa de otras SIC´s,1323712478
2,Respuesta exitosa de otras SIC´s,1323703459
2,Respuesta exitosa de otras SIC´s,1323712247
2,Respuesta exitosa de otras SIC´s,1323715256
2,Respuesta exitosa de otras SIC´s,1323702981
2,Respuesta exitosa de otras SIC´s,1323712031
2,Respuesta exitosa de otras SIC´s,1323712668
2,Respuesta exitosa de otras SIC´s,1323703303
2,Respuesta exitosa de otras SIC´s,1323703126
2,Respuesta exitosa de otras SIC´s,1323715413
2,Respuesta exitosa de otras SIC´s,1323711778
2,Respuesta exitosa de otras SIC´s,1323715073
2,No hit de otras SIC’s,1323703625
2,Respuesta exitosa de otras SIC´s,1323729768
2,Respuesta exitosa de otras SIC´s,1323729252
2,Respuesta exitosa de otras SIC´s,1323729412
2,Respuesta exitosa de otras SIC´s,1323731067
2,Respuesta exitosa de otras SIC´s,1323729032
2,Respuesta exitosa de otras SIC´s,1323779540
2,Respuesta exitosa de otras SIC´s,1324489973
2,Respuesta exitosa de otras SIC´s,1324490667
2,Respuesta exitosa de otras SIC´s,1324490688
2,Respuesta exitosa de otras SIC´s,1324490705
2,Respuesta exitosa de otras SIC´s,1324490649
2,Respuesta exitosa de otras SIC´s,1324490637
2,Respuesta exitosa de otras SIC´s,1324490757
2,Respuesta exitosa de otras SIC´s,1324506000
2,Respuesta exitosa de otras SIC´s,1324505876
2,Respuesta exitosa de otras SIC´s,1324507400
2,Respuesta exitosa de otras SIC´s,1324506541
2,Respuesta exitosa de otras SIC´s,1324505566
2,Respuesta exitosa de otras SIC´s,1324536293
2,Respuesta exitosa de otras SIC´s,1324535059
2,Respuesta exitosa de otras SIC´s,1324535985
2,No se obtuvo respuesta de otras SIC´s,1324560790
2,Respuesta exitosa de otras SIC´s,1324561063
2,Respuesta exitosa de otras SIC´s,1324559330
2,Respuesta exitosa de otras SIC´s,1324560056
2,Respuesta exitosa de otras SIC´s,1324559674
2,Respuesta exitosa de otras SIC´s,1324558867
2,Respuesta exitosa de otras SIC´s,1324560388
2,Respuesta exitosa de otras SIC´s,1324566642
2,Respuesta exitosa de otras SIC´s,1324566301
2,Respuesta exitosa de otras SIC´s,1324575340
2,Respuesta exitosa de otras SIC´s,1324661777
2,Respuesta exitosa de otras SIC´s,1324661528
2,Respuesta exitosa de otras SIC´s,1324661289
2,Respuesta exitosa de otras SIC´s,1324660926
2,Respuesta exitosa de otras SIC´s,1324645055
2,Respuesta exitosa de otras SIC´s,1324662034
2,Respuesta exitosa de otras SIC´s,1324820511
2,Respuesta exitosa de otras SIC´s,1324820529
2,Respuesta exitosa de otras SIC´s,1324820411
2,Respuesta exitosa de otras SIC´s,1324820546
2,Respuesta exitosa de otras SIC´s,1324820472
2,Respuesta exitosa de otras SIC´s,1324820496
2,Respuesta exitosa de otras SIC´s,1324820423
2,Respuesta exitosa de otras SIC´s,1324820445
2,Respuesta exitosa de otras SIC´s,1324829814
2,Respuesta exitosa de otras SIC´s,1324828341
2,Respuesta exitosa de otras SIC´s,1324828092
