id_distribuidor,id_red,id_operacion,tipo_prestamo,fecha_cierre,fecha_de_dispersion,saldo,capital_pagado,capital_pendiente,dias_atraso,fecha,status,convenio,fecha_inicio_relacion,reestructurado,pagos_anticipados_u4p,pagos_en_tiempo_u4p,pagos_destiempo_u4p,pagos_pendientes_u4p,folio
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,65312,0.0,50000.31,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-01-31,CERRADO,NO,2023-09-14,NO,,,,,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-01-15,CERRADO,NO,2023-09-14,NO,,,,,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-03-15,CERRADO,NO,2023-09-14,NO,,,,,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,24492,28571.91,21428.4,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,2.0,1.0,1.0,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,40820,16170.4,33829.91,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,4.0,0.0,0.0,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,48984,10474.1,39526.21,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227574792
126970,164389,164395,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,57148,5089.63,44910.68,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,2.0,0.0,0.0,1227574792
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,24492,28571.91,21428.4,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,2.0,1.0,1.0,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,65312,0.0,50000.31,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-01-31,CERRADO,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-01-15,CERRADO,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,12246,38833.89,11166.42,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-03-15,CERRADO,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,32656,22196.61,27803.7,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,40820,16170.4,33829.91,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,4.0,0.0,0.0,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,48984,10474.1,39526.21,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227573921
126969,164389,164391,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,57148,5089.63,44910.68,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,2.0,0.0,0.0,1227573921
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-01-31,CERRADO,NO,2023-09-14,NO,,,,,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,65312,0.0,50000.31,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,57148,5089.63,44910.68,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,2.0,0.0,0.0,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,48984,10474.1,39526.21,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,40820,16170.4,33829.91,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,4.0,0.0,0.0,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,32656,22196.61,27803.7,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,24492,28571.91,21428.4,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-09-14,NO,0.0,2.0,1.0,1.0,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,12246,38833.89,11166.42,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-09-14,NO,,,,,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-01-15,CERRADO,NO,2023-09-14,NO,,,,,1227574289
126967,164389,164392,PRESTAMO PERSONAL RED,2024-01-04,2023-09-14,0,50000.31,0.0,0,2024-03-15,CERRADO,NO,2023-09-14,NO,,,,,1227574289
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,123984,0.0,96999.99,0,2023-07-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,25299,73687.47,23312.52,2,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,108486,9991.91,87008.08,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-13,NO,1.0,1.0,0.0,0.0,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2024-01-31,CERRADO,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2024-01-15,CERRADO,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2023-11-15,CERRADO,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2023-12-15,CERRADO,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,38745,62150.7,34849.29,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-13,NO,1.0,2.0,1.0,0.0,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,61992,43360.76,53639.23,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,77490,31641.55,65358.44,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-13,NO,2.0,1.0,0.0,1.0,1189144103
126742,157959,157961,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,92988,20529.12,76470.87,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144103
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,123984,0.0,96999.99,0,2023-07-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,25299,73687.47,23312.52,2,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,108486,9991.91,87008.08,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-13,NO,1.0,1.0,0.0,0.0,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2024-01-15,CERRADO,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2023-11-15,CERRADO,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2023-12-15,CERRADO,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,38745,62150.7,34849.29,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-13,NO,1.0,2.0,1.0,0.0,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,61992,43360.76,53639.23,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,77490,31641.55,65358.44,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-13,NO,2.0,1.0,0.0,1.0,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,92988,20529.12,76470.87,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189144332
126740,157959,157964,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2024-01-31,CERRADO,NO,2023-07-13,NO,,,,,1189144332
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,108486,9991.91,87008.08,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-13,NO,1.0,1.0,0.0,0.0,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2023-11-15,CERRADO,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,92988,20529.12,76470.87,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2024-01-31,CERRADO,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2024-01-15,CERRADO,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,0,96999.99,0.0,0,2023-12-15,CERRADO,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,123984,0.0,96999.99,0,2023-07-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,25299,73687.47,23312.52,2,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,61992,43360.76,53639.23,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-13,NO,,,,,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,77490,31641.55,65358.44,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-13,NO,2.0,1.0,0.0,1.0,1189154893
126736,157959,157960,PRESTAMO PERSONAL RED,2023-11-02,2023-07-13,38745,62150.7,34849.29,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-13,NO,1.0,2.0,1.0,0.0,1189154893
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,69706,6210.04,54789.85,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,79664,0.0,60999.89,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,0.0,0.0,0.0,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2023-11-15,CERRADO,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,59748,12779.47,48220.42,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,4.0,0.0,0.0,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,39832,27081.11,33918.78,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,2.0,1.0,1.0,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,29874,34858.76,26141.13,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,14937,47377.72,13622.17,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,4.0,0.0,0.0,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2023-12-15,CERRADO,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-01-15,CERRADO,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-01-31,CERRADO,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-03-15,CERRADO,NO,2023-07-31,NO,,,,,1204120889
126191,160071,160075,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,49790,19729.13,41270.76,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204120889
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,69706,6210.04,54789.85,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,79664,0.0,60999.89,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,0.0,0.0,0.0,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,59748,12779.47,48220.42,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,4.0,0.0,0.0,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2023-11-15,CERRADO,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-01-31,CERRADO,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-01-15,CERRADO,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2023-12-15,CERRADO,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-03-15,CERRADO,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,14937,47377.72,13622.17,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,4.0,0.0,0.0,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,29874,34858.76,26141.13,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,39832,27081.11,33918.78,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,2.0,1.0,1.0,1204119535
126189,160071,160073,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,49790,19729.13,41270.76,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204119535
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,69706,6210.04,54789.85,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,79664,0.0,60999.89,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,0.0,0.0,0.0,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,59748,12779.47,48220.42,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,4.0,0.0,0.0,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2023-12-15,CERRADO,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-03-15,CERRADO,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-01-31,CERRADO,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2024-01-15,CERRADO,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,49790,19729.13,41270.76,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,0,60999.89,0.0,0,2023-11-15,CERRADO,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,29874,34858.76,26141.13,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-31,NO,,,,,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,39832,27081.11,33918.78,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,2.0,1.0,1.0,1204118828
126185,160071,160072,PRESTAMO PERSONAL RED,2023-11-20,2023-07-31,14937,47377.72,13622.17,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-07-31,NO,0.0,4.0,0.0,0.0,1204118828
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,57270,2294.92,43705.42,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-25,NO,1.0,0.0,0.0,0.0,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,49634,7088.3,38912.04,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-25,NO,,,,,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,34362,17546.5,28453.84,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-25,NO,,,,,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,26726,23246.32,22754.02,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-25,NO,4.0,0.0,0.0,0.0,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,19090,29285.04,16715.3,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-25,NO,,,,,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,0,46000.34,0.0,0,2023-12-15,CERRADO,NO,2023-08-25,NO,,,,,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,0,46000.34,0.0,0,2024-01-15,CERRADO,NO,2023-08-25,NO,,,,,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,41998,12166.5,33833.84,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-25,NO,4.0,0.0,0.0,0.0,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,0,46000.34,0.0,0,2024-01-31,CERRADO,NO,2023-08-25,NO,,,,,1219125344
126101,162565,162567,PRESTAMO PERSONAL RED,2023-12-15,2023-08-25,0,46000.34,0.0,0,2024-03-15,CERRADO,NO,2023-08-25,NO,,,,,1219125344
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,70710,3137.9,56862.02,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,1.0,0.0,0.0,0.0,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,61282,9634.18,50365.74,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,51854,16436.01,43563.91,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-08-22,NO,3.0,1.0,0.0,0.0,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,42426,23558.07,36441.85,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,32998,31015.71,28984.21,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-08-22,NO,3.0,0.0,1.0,0.0,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,32998,31015.71,28984.21,13,2023-11-15,DISTRIBUIDOR RED,NO,2023-08-22,NO,,,,,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,31558,31775.37,28224.55,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-08-22,SI,3.0,0.0,1.0,0.0,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,25131,35763.33,24236.59,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,25131,35763.33,24236.59,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-08-22,SI,3.0,0.0,1.0,0.0,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,6306,54316.48,5683.44,13,2024-01-31,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,6306,54316.48,5683.44,57,2024-03-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1207297938
126019,161943,161944,PRESTAMO PERSONAL RED,2023-12-12,2023-08-22,8906,52063.81,7936.11,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-08-22,SI,,,,,1207297938
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,470596,51601.85,413397.73,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-15,NO,2.0,0.0,0.0,0.0,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,537824,0.0,464999.58,0,2023-07-15,DISTRIBUIDOR RED,NO,2023-07-15,NO,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,268912,217091.31,247908.27,0,2023-09-15,DISTRIBUIDOR RED,NO,2023-07-15,NO,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,403368,104944.9,360054.68,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-15,NO,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,42054,423313.58,41686.0,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-07-15,SI,4.0,0.0,0.0,0.0,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,336140,160087.83,304911.75,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-15,NO,3.0,0.0,1.0,0.0,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,27172,438195.58,26804.0,0,2024-01-31,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,42054,423313.58,41686.0,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-07-15,SI,4.0,0.0,0.0,0.0,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,42054,423313.58,41686.0,0,2023-12-15,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,27172,438195.58,26804.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,42054,423313.58,41686.0,0,2023-11-15,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,63922,404080.61,60918.97,0,2023-10-31,DISTRIBUIDOR RED,NO,2023-07-15,SI,2.0,0.0,2.0,0.0,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,201684,276018.28,188981.3,0,2023-10-15,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200657
126018,158323,158326,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,235298,246310.36,218689.22,0,2023-09-30,DISTRIBUIDOR RED,NO,2023-07-15,SI,2.0,0.0,2.0,0.0,1192200657
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,403368,104944.9,360054.68,0,2023-08-15,DISTRIBUIDOR RED,NO,2023-07-15,NO,,,,,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,537824,0.0,464999.58,0,2023-07-15,DISTRIBUIDOR RED,NO,2023-07-15,NO,,,,,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,470596,51601.85,413397.73,0,2023-07-31,DISTRIBUIDOR RED,NO,2023-07-15,NO,2.0,0.0,0.0,0.0,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,336140,160087.83,304911.75,0,2023-08-31,DISTRIBUIDOR RED,NO,2023-07-15,NO,3.0,0.0,1.0,0.0,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,42054,423313.58,41686.0,0,2023-11-30,DISTRIBUIDOR RED,NO,2023-07-15,SI,4.0,0.0,0.0,0.0,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,27172,438195.58,26804.0,0,2024-01-31,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,42054,423313.58,41686.0,0,2023-12-31,DISTRIBUIDOR RED,NO,2023-07-15,SI,4.0,0.0,0.0,0.0,1192200136
125986,158323,158330,PRESTAMO PERSONAL RED,2023-11-04,2023-07-15,27172,438195.58,26804.0,0,2024-01-15,DISTRIBUIDOR RED,NO,2023-07-15,SI,,,,,1192200136
