nombreScore,valor,razones,folioConsulta
FICO,433,"K0,J0,D7,E2",1344796979
FICO,387,"K0,D7,J0,E2",1344802649
FICO,480,"K0,E2,F7,D7",1344787643
FICO,416,"K0,D7,J0,E2",1344798882
FICO,486,"K0,J0,E2,D8",1344851127
FICO,632,"J0,E2,D7,E0",1344849583
FICO,432,"K0,D7,J0,E2",1344849332
FICO,536,"E2,D2,J0,G1",1344852721
FICO,661,"E2,J0,G1,E0",1344850572
FICO,432,"K0,D7,J0,E2",1344840855
FICO,588,"D2,E2,J0,E0",1344867275
FICO,524,"J0,E2,P9,P6",1344866332
FICO,588,"D2,E2,J0,E0",1344867335
FICO,406,"K0,D7,J0,E2",1344869284
FICO,625,"E2,J0,G1,E0",1344869466
FICO,588,"D2,E2,J0,E0",1344867300
FICO,649,"K0,J0,E2,M1",1344874679
FICO,625,"E0,E2,J0,G1",1344869156
FICO,435,"K0,J0,D7,E2",1344866174
FICO,625,"E0,E2,J0,G1",1344869123
FICO,438,"K0,J0,D7,E2",1344866013
FICO,625,"E2,J0,G1,E0",1344869428
FICO,450,"K0,J0,D7,E2",1344870620
FICO,447,"K0,J0,D7,D8",1344866250
FICO,438,"K0,J0,D7,E2",1344865956
FICO,427,"K0,J0,D7,E2",1344870867
FICO,494,"K0,J0,E2,D7",1344896958
FICO,516,"E2,P6,A1,J0",1344913975
FICO,519,"K0,J0,E2,M1",1344905965
FICO,519,"K0,J0,E2,M1",1344905678
FICO,497,"K0,J0,E2,D7",1344909891
FICO,430,"K0,J0,D7,E2",1344913552
FICO,449,"K0,J0,E2,D8",1345133023
FICO,641,"E2,J0,E0,G1",1345006263
FICO,449,"K0,J0,E2,D8",1345128187
FICO,449,"K0,J0,E2,D8",1345126603
FICO,449,"K0,J0,E2,D8",1345130388
FICO,449,"K0,J0,E2,D8",1345125993
FICO,486,"K0,J0,D7,E2",1346616283
FICO,626,"J0,E2,D2,M1",1346608559
FICO,415,"K0,D7,J0,E2",1346615895
FICO,620,"E2,J0,E0,G1",1346608724
FICO,486,"K0,J0,D7,E2",1346616243
FICO,455,"K0,J0,E2,D8",1346615795
FICO,418,"K0,D7,J0,E2",1346642105
FICO,444,"K0,J0,D7,E2",1346642910
FICO,656,"E2,J0,G1,E0",1346641943
FICO,499,"D7,J0,K0,E2",1346642371
FICO,419,"K0,D7,J0,E2",1346641457
FICO,433,"K0,J0,D7,E2",1346636135
FICO,444,"K0,J0,D7,E2",1346641671
FICO,612,"J0,E2,P6,D2",1346665335
FICO,559,"K0,J0,E2,M1",1346675140
FICO,458,"K0,J0,E2,D8",1346676289
FICO,407,"K0,D7,J0,E2",1346674764
FICO,540,"K0,J0,E2,M1",1346674953
FICO,463,"K0,J0,E2,D8",1346668526
FICO,383,"K0,J0,D7,E2",1346674859
FICO,525,"J0,K0,E2,D8",1346675046
FICO,641,"J0,E2,D2,E0",1346716020
FICO,641,"J0,E2,D2,E0",1346714771
FICO,641,"J0,E2,D2,E0",1346715836
FICO,641,"J0,E2,D2,E0",1346714986
FICO,641,"J0,E2,D2,E0",1346715857
FICO,641,"J0,E2,D2,E0",1346715534
FICO,440,"K0,J0,E2,P9",1346815716
FICO,460,"K0,J0,D7,D8",1346735487
FICO,512,"K0,J0,E2,M1",1346835550
FICO,463,"K0,J0,D7,E2",1346844855
FICO,625,"E2,J0,G1,E0",1346928234
FICO,580,"E2,D2,J0,G1",1347040096
FICO,404,"K0,D7,J0,E2",1347039750
FICO,377,"K0,D7,J0,E2",1347123014
FICO,417,"K0,J0,E2,D8",1347123722
FICO,420,"K0,J0,E2,P9",1347117225
FICO,415,"E2,A1,D2,P6",1347113440
FICO,415,"E2,A1,D2,P6",1347107989
FICO,377,"K0,D7,J0,E2",1347121846
FICO,557,"J0,K0,E2,D7",1347119169
FICO,449,"K0,J0,E2,D8",1347338861
FICO,406,"K0,D7,J0,E2",1347399362
FICO,403,"K0,D7,J0,E2",1347759038
FICO,534,"K0,J0,E2,D2",1347756961
FICO,449,"K0,J0,E2,D8",1347767284
FICO,545,"K0,J0,E2,E0",1347763738
FICO,534,"K0,J0,E2,M1",1347768295
FICO,460,"K0,J0,E2,D8",1347764323
FICO,456,"K0,D7,J0,E2",1347768265
FICO,423,"K0,D7,J0,E2",1347764412
FICO,383,"K0,D7,J0,P9",1347763338
FICO,481,"K0,J0,D8,E2",1347770125
FICO,398,"K0,J0,D7,E2",1347763703
FICO,423,"K0,D7,J0,E2",1347764937
FICO,508,"K0,J0,E2,D7",1347767347
FICO,534,"K0,J0,E2,M1",1347768227
FICO,417,"K0,D7,J0,E2",1347763809
FICO,413,"K0,D7,J0,E2",1347763298
FICO,460,"K0,J0,E2,D8",1347763766
FICO,545,"K0,J0,E2,E0",1347764294
FICO,451,"K0,J0,D7,E2",1347767872
FICO,456,"K0,D7,J0,E2",1347767326
FICO,398,"K0,J0,D7,E2",1347764250
FICO,425,"K0,D7,J0,E2",1347763267
FICO,414,"K0,D7,J0,E2",1347767309
FICO,517,"K0,J0,D8,E2",1347763248
FICO,451,"K0,J0,E2,D8",1347763281
FICO,476,"K0,J0,D8,E2",1347766257
FICO,506,"K0,J0,E2,D7",1347766233
FICO,534,"K0,J0,E2,M1",1347767289
FICO,443,"K0,J0,D7,E2",1347790742
FICO,673,"P9,E2,J0,None",1347795484
FICO,479,"K0,J0,E2,D2",1347792843
FICO,421,"K0,J0,D7,E2",1347793291
FICO,505,"K0,J0,E2,D7",1347790688
FICO,549,"K0,J0,E2,G1",1347790562
FICO,549,"K0,J0,E2,G1",1347791185
FICO,505,"K0,J0,E2,D7",1347791262
FICO,511,"K0,J0,E2,M1",1347805825
FICO,483,"K0,J0,E2,D2",1347802919
FICO,527,"K0,F7,D8,J0",1347806407
FICO,456,"K0,J0,D7,D8",1347803853
FICO,457,"K0,J0,E2,D8",1347806870
FICO,441,"K0,J0,D7,E2",1347824491
FICO,441,"K0,J0,D7,E2",1347824410
FICO,534,"K0,J0,E2,D2",1347833013
FICO,389,"K0,J0,D7,E2",1347836387
FICO,395,"K0,J0,D7,E2",1347833679
FICO,457,"K0,J0,E2,D8",1347834362
FICO,412,"K0,D7,J0,E2",1347859901
FICO,417,"K0,J0,E2,D8",1347856900
FICO,642,"J0,E2,D2,D8",1347854541
FICO,506,"K0,J0,E2,D8",1347850292
FICO,433,"K0,J0,D7,E2",1347923227
FICO,516,"K0,J0,F7,E2",1347958509
FICO,483,"K0,D7,D8,J0",1347958568
FICO,414,"K0,D7,J0,E2",1348507625
FICO,425,"K0,D7,J0,E2",1348508158
FICO,483,"K0,J0,E2,D8",1348507736
FICO,617,"J0,E2,D7,D2",1348507931
FICO,449,"K0,J0,E2,D2",1348508288
FICO,610,"E2,E0,J0,G1",1348507797
FICO,495,"K0,J0,D2,E2",1348508387
FICO,413,"K0,D7,J0,E2",1348507892
FICO,623,"J0,E2,P9,E0",1348625928
FICO,416,"K0,D7,J0,E2",1348638363
FICO,491,"K0,J0,D8,D7",1348628894
FICO,610,"E2,E0,J0,G1",1348628151
FICO,644,"D2,J0,E2,G1",1348634911
FICO,489,"K0,J0,E2,D8",1348638249
FICO,644,"D2,J0,E2,G1",1348635752
FICO,494,"K0,J0,E2,D2",1348638094
FICO,426,"K0,J0,P9,E2",1348632343
FICO,426,"K0,J0,P9,E2",1348638323
FICO,485,"K0,J0,E2,D8",1348636066
FICO,500,"J0,K0,D7,E2",1348639973
FICO,541,"J0,K0,E2,D7",1348638982
FICO,626,"E2,J0,G1,E0",1348637846
FICO,481,"K0,J0,E2,D8",1348632366
FICO,520,"K0,J0,E2,M1",1348637516
FICO,416,"K0,D7,J0,E2",1348632335
FICO,489,"K0,J0,E2,D8",1348632374
FICO,451,"K0,J0,E2,D8",1348648079
FICO,489,"K0,J0,E2,D8",1348643700
FICO,451,"K0,J0,E2,D8",1348647453
FICO,458,"K0,E2,F7,D8",1348663779
FICO,479,"K0,J0,E2,D8",1348643671
FICO,479,"K0,J0,E2,D8",1348643288
FICO,479,"K0,J0,E2,D8",1348644852
FICO,418,"K0,D7,J0,E2",1348648726
FICO,458,"K0,J0,E2,D8",1348658894
FICO,500,"J0,K0,D7,E2",1348640456
FICO,640,"J0,E2,D2,E0",1348661526
FICO,489,"K0,J0,E2,D8",1348644381
FICO,430,"K0,D7,J0,D8",1348651429
FICO,420,"K0,D7,J0,E2",1348668147
FICO,458,"K0,E2,F7,D8",1348664486
FICO,561,"J0,K0,E2,D7",1348668834
FICO,532,"K0,J0,E2,M1",1348665950
FICO,468,"K0,J0,E2,D8",1348670784
FICO,436,"K0,J0,D7,E2",1348669760
FICO,561,"J0,K0,E2,D7",1348668639
FICO,436,"K0,J0,D7,E2",1348669665
FICO,561,"J0,K0,E2,D7",1348668801
FICO,436,"K0,J0,D7,E2",1348669778
FICO,436,"K0,J0,D7,E2",1348669795
FICO,561,"J0,K0,E2,D7",1348668849
FICO,436,"K0,J0,D7,E2",1348669684
FICO,390,"K0,J0,D7,E2",1348709184
FICO,430,"K0,J0,E2,P6",1348718823
FICO,475,"K0,J0,E2,D2",1348717300
FICO,517,"K0,J0,E2,D8",1348737005
FICO,463,"K0,J0,E2,D8",1348748529
FICO,436,"K0,J0,D7,E2",1348765322
FICO,452,"K0,J0,E2,D2",1348758814
FICO,433,"K0,J0,D7,E2",1348795541
FICO,433,"K0,J0,D7,E2",1348795698
FICO,604,"E2,E0,J0,G1",1348838291
FICO,604,"E2,E0,J0,G1",1348839140
FICO,467,"D7,J0,K0,E2",1348858387
FICO,534,"J0,D7,E2,D8",1348874310
FICO,439,"K0,J0,D7,D8",1348858468
FICO,412,"K0,D7,J0,E2",1348896110
FICO,512,"K0,J0,E2,M1",1348877930
FICO,423,"K0,D7,J0,E2",1348879457
FICO,404,"K0,D7,J0,E2",1348886442
FICO,475,"K0,J0,E2,D8",1348897528
FICO,391,"K0,D7,J0,E2",1348875443
FICO,499,"E2,J0,E0,A1",1348896429
FICO,382,"K0,D7,J0,E2",1348897392
FICO,449,"K0,J0,E2,D8",1348876391
FICO,404,"K0,D7,J0,E2",1348896661
FICO,494,"K0,J0,F7,E2",1348895934
FICO,443,"K0,J0,D7,E2",1348896253
FICO,382,"K0,D7,J0,E2",1348900233
FICO,475,"K0,J0,E2,D8",1348898745
FICO,566,"J0,K0,E2,D7",1348923278
FICO,435,"K0,J0,D7,E2",1348928908
FICO,420,"K0,D7,J0,E2",1348927726
FICO,642,"E2,E4,G1,E0",1348953462
FICO,406,"K0,J0,D7,E2",1348949574
FICO,416,"K0,D7,J0,E2",1348952758
FICO,416,"K0,D7,J0,E2",1348950794
FICO,604,"E2,J0,E0,G1",1348952129
FICO,604,"E2,J0,E0,G1",1348951473
FICO,416,"K0,D7,J0,E2",1348950162
FICO,416,"K0,D7,J0,E2",1348951892
FICO,416,"K0,D7,J0,E2",1348950563
FICO,416,"K0,D7,J0,E2",1348951397
FICO,604,"E2,J0,E0,G1",1348951340
FICO,474,"K0,J0,E2,D8",1348960493
FICO,420,"K0,D7,J0,E2",1348980021
FICO,647,"E2,F7,J0,M1",1348978762
FICO,561,"J0,K0,E2,D7",1348979912
FICO,486,"K0,J0,E2,D8",1348971908
FICO,436,"K0,J0,D7,E2",1348979777
FICO,468,"K0,J0,E2,D8",1348979644
FICO,640,"J0,E2,D2,E0",1348980121
FICO,419,"K0,D7,J0,E2",1349006878
FICO,443,"K0,D7,J0,E2",1349007893
FICO,656,"E2,J0,G1,K0",1349006659
FICO,556,"E2,A1,J0,G1",1349005717
FICO,418,"K0,D7,J0,E2",1348999456
FICO,413,"K0,D7,J0,E2",1348998920
FICO,440,"K0,J0,D7,E2",1348994336
FICO,440,"K0,J0,E2,P9",1349277011
FICO,587,"J0,K0,E2,D8",1349274351
FICO,433,"K0,J0,E2,D8",1349279250
FICO,433,"K0,J0,E2,D8",1349278697
FICO,494,"K0,J0,E2,D7",1349277389
FICO,415,"K0,D7,J0,E2",1349275508
FICO,403,"K0,J0,D7,E2",1349283865
FICO,626,"E2,J0,G1,E0",1349277323
FICO,494,"J0,K0,D7,E2",1349274573
FICO,612,"J0,E2,F7,D7",1349274244
FICO,417,"K0,D7,J0,E2",1349274489
FICO,494,"K0,J0,E2,D7",1349277519
FICO,536,"J0,K0,D7,E2",1349277250
FICO,626,"E2,J0,G1,E0",1349277306
FICO,415,"K0,D7,J0,E2",1349274693
FICO,403,"K0,J0,D7,E2",1349284340
FICO,674,"E2,J0,D2,M1",1349303362
FICO,499,"J0,K0,E2,P6",1349314818
FICO,477,"K0,J0,E2,D8",1349314615
FICO,547,"J0,E2,D8,D7",1349323230
FICO,406,"K0,D7,J0,E2",1349339461
FICO,415,"K0,D7,J0,E2",1349356104
FICO,581,"J0,D7,E2,D2",1349346647
FICO,481,"K0,J0,E2,D8",1349339139
FICO,427,"K0,J0,D7,E2",1349346381
FICO,427,"K0,D7,J0,E2",1349340038
FICO,578,"J0,D7,E2,M1",1349347065
FICO,430,"K0,D7,J0,E2",1349339757
FICO,567,"J0,K0,E2,D8",1349347538
FICO,419,"K0,J0,E2,P6",1349375557
FICO,626,"J0,E2,D2,M1",1349364973
FICO,431,"K0,J0,D7,E2",1349375618
FICO,419,"K0,J0,E2,P6",1349374696
FICO,553,"J0,K0,D7,E2",1349366492
FICO,423,"K0,D7,J0,E2",1349387805
FICO,464,"K0,J0,E2,D8",1349391835
FICO,464,"K0,J0,E2,D8",1349390745
FICO,414,"K0,D7,J0,E2",1349502527
FICO,452,"K0,J0,E2,D8",1349499376
FICO,421,"K0,D7,J0,E2",1349514469
FICO,474,"K0,J0,E2,D8",1349510016
FICO,415,"K0,D7,J0,E2",1349553516
FICO,426,"K0,J0,E2,D8",1349556007
FICO,497,"K0,J0,E2,D8",1349561102
FICO,455,"K0,J0,D7,E2",1349554718
FICO,461,"K0,J0,E2,P6",1349559682
FICO,484,"K0,J0,E2,D8",1349557594
FICO,595,"E2,E0,J0,G1",1349565437
FICO,423,"K0,J0,E2,D8",1349576491
FICO,453,"K0,J0,D7,E2",1349576323
FICO,551,"K0,J0,E2,P9",1349613457
FICO,427,"K0,D7,J0,E2",1349610909
FICO,632,"E2,E0,G1,J0",1349613783
FICO,469,"K0,J0,E2,D8",1349613122
FICO,444,"K0,J0,D7,E2",1349614000
FICO,471,"K0,J0,E2,D8",1349614167
FICO,544,"J0,E2,D8,D7",1349644110
FICO,463,"K0,J0,E2,D8",1349643876
FICO,412,"K0,D7,J0,E2",1349698057
FICO,490,"K0,J0,E2,F7",1349696172
FICO,504,"K0,E2,F7,D7",1349691382
FICO,569,"J0,D2,E2,D7",1349697825
FICO,483,"K0,J0,D7,E2",1349688727
FICO,492,"K0,E2,D8,J0",1349686370
FICO,483,"K0,J0,D7,E2",1349688080
FICO,412,"K0,D7,J0,E2",1349698128
FICO,569,"J0,D2,E2,D7",1349698201
FICO,569,"J0,D2,E2,D7",1349695787
FICO,569,"J0,D2,E2,D7",1349696148
FICO,490,"K0,J0,E2,F7",1349695900
FICO,490,"K0,J0,E2,F7",1349698827
FICO,490,"K0,J0,E2,F7",1349697849
FICO,490,"K0,J0,E2,F7",1349699771
FICO,569,"J0,D2,E2,D7",1349699743
FICO,452,"K0,J0,E2,D8",1350062412
FICO,507,"D7,J0,K0,E2",1350064625
FICO,432,"K0,D7,J0,D8",1350073799
FICO,393,"K0,J0,D7,E2",1350080139
FICO,474,"K0,J0,E2,D8",1350069638
FICO,437,"K0,J0,D7,E2",1350065654
FICO,451,"K0,J0,E2,D8",1350067667
FICO,461,"K0,J0,E2,D8",1350108738
FICO,477,"K0,J0,E2,D8",1350109516
FICO,410,"K0,D7,J0,E2",1350100668
FICO,425,"K0,D7,J0,E2",1350109904
FICO,547,"J0,E2,D8,D7",1350110155
FICO,487,"D7,J0,K0,E2",1350157383
FICO,564,"J0,D2,P9,D7",1350172367
FICO,584,"E2,E0,J0,G1",1350192461
FICO,423,"K0,D7,J0,E2",1350199577
FICO,433,"K0,D7,F7,D8",1350198751
FICO,419,"K0,D7,J0,E2",1350206790
FICO,417,"K0,J0,E2,D8",1350200751
FICO,385,"K0,D7,J0,E2",1350241410
FICO,454,"K0,J0,E2,D8",1350240813
FICO,410,"K0,D7,J0,E2",1350272904
FICO,427,"K0,J0,D7,E2",1350271495
FICO,450,"K0,J0,E2,D8",1350257614
FICO,537,"E2,A1,J0,G1",1350286572
FICO,647,"E2,F7,J0,M1",1350278727
FICO,462,"K0,J0,E2,D8",1350300485
FICO,405,"K0,J0,D7,E2",1350302278
FICO,391,"K0,J0,D7,E2",1350309107
FICO,582,"J0,D7,E2,M1",1350320517
FICO,451,"K0,J0,E2,D8",1350359469
FICO,478,"K0,J0,E2,D8",1350411508
FICO,468,"K0,D7,F7,D8",1350392352
FICO,501,"K0,J0,E2,D2",1350415169
FICO,501,"K0,J0,E2,D2",1350414782
FICO,501,"K0,J0,E2,D2",1350415067
FICO,445,"K0,J0,D7,D8",1350416447
FICO,635,"J0,E2,D7,E0",1350431634
FICO,415,"K0,D7,J0,E2",1350454555
FICO,435,"K0,D7,J0,E2",1350453980
FICO,465,"K0,D7,J0,E2",1350435711
FICO,639,"E2,J0,G1,E0",1350454185
FICO,423,"K0,D7,J0,E2",1350451715
FICO,514,"E2,J0,E0,A1",1350444623
FICO,415,"K0,J0,D7,D8",1350450336
FICO,415,"K0,J0,D7,D8",1350450531
FICO,681,"E2,J0,G1,E0",1350450747
FICO,415,"K0,J0,D7,D8",1350451239
FICO,419,"K0,D7,J0,E2",1350454572
FICO,482,"K0,J0,E2,D2",1350473295
FICO,509,"K0,J0,E2,M1",1350465453
FICO,444,"K0,D7,J0,E2",1350499507
FICO,414,"K0,D7,E2,D8",1350560689
FICO,552,"J0,D7,D8,E2",1350683052
FICO,481,"J0,K0,D7,F7",1350755109
FICO,506,"K0,J0,D8,E2",1350754672
FICO,452,"K0,J0,D7,E2",1350777101
FICO,419,"K0,D7,J0,E2",1350784212
FICO,339,"K0,D7,J0,E2",1350783804
FICO,437,"K0,D7,J0,D8",1350777122
FICO,544,"K0,D8,J0,E2",1350784925
FICO,477,"K0,J0,D7,E2",1350784100
FICO,334,"K0,D7,J0,E2",1350783933
FICO,388,"K0,D7,J0,E2",1350815652
FICO,381,"K0,D7,J0,E2",1350810730
FICO,415,"K0,J0,E2,D8",1350810504
FICO,619,"E2,J0,E0,G1",1350810625
FICO,471,"K0,J0,E2,D8",1350830244
FICO,469,"K0,J0,E2,D8",1350829991
FICO,490,"K0,J0,E2,D7",1350840247
FICO,495,"K0,J0,E2,D7",1350844413
FICO,412,"K0,D7,J0,E2",1350862433
FICO,587,"J0,K0,E2,D7",1350845848
FICO,517,"J0,K0,E2,F7",1350843036
FICO,417,"K0,D7,J0,E2",1350856236
FICO,579,"J0,K0,E2,D7",1350841654
FICO,435,"K0,D7,J0,E2",1350881985
FICO,425,"K0,D7,J0,E2",1350880763
FICO,638,"E2,J0,G1,E0",1350880857
FICO,638,"J0,E2,D2,E0",1350880993
FICO,398,"K0,D7,J0,E2",1350880716
FICO,652,"J0,E2,E0,P9",1350885893
FICO,398,"K0,D7,J0,E2",1350880486
FICO,469,"D7,J0,K0,E2",1350942786
FICO,469,"D7,J0,K0,E2",1350943137
FICO,638,"E2,J0,G1,E0",1350957774
FICO,529,"K0,E2,D8,J0",1351010653
FICO,529,"K0,E2,D8,J0",1351010013
FICO,443,"K0,J0,E2,D8",1351034676
FICO,443,"K0,J0,E2,D8",1351032188
FICO,452,"K0,J0,D7,E2",1351061136
FICO,412,"K0,D7,J0,E2",1351061304
FICO,566,"J0,D7,E2,M1",1351061501
FICO,534,"K0,J0,E2,M1",1351060969
FICO,471,"K0,J0,E2,P6",1351060796
FICO,563,"A1,D2,J0,E0",1351062217
FICO,443,"K0,J0,D7,E2",1351067542
FICO,377,"K0,D7,J0,E2",1351294827
FICO,435,"K0,J0,D7,E2",1351302417
FICO,514,"K0,J0,E2,D8",1351302354
FICO,377,"K0,D7,J0,E2",1351294916
FICO,520,"K0,J0,E2,M1",1351328427
FICO,388,"K0,D7,J0,E2",1351342813
FICO,388,"K0,D7,J0,E2",1351343077
FICO,388,"K0,D7,J0,E2",1351342494
FICO,388,"K0,D7,J0,E2",1351342339
FICO,418,"K0,D7,J0,E2",1351362310
FICO,406,"K0,D7,J0,E2",1351434474
FICO,585,"J0,D7,E2,M1",1351461901
FICO,647,"J0,E2,D7,E0",1351468219
FICO,676,"J0,E2,P9,None",1351468191
FICO,529,"K0,J0,E2,M1",1351461848
FICO,652,"J0,E0,E2,G1",1351461980
FICO,438,"K0,D7,J0,D8",1351513850
FICO,485,"K0,F7,D8,D7",1351511005
FICO,634,"J0,F7,E2,E4",1351532976
FICO,600,"J0,E2,D7,M1",1351529463
FICO,418,"K0,D7,J0,E2",1351543753
FICO,381,"K0,D7,J0,E2",1351566765
FICO,381,"K0,D7,J0,E2",1351566833
FICO,461,"K0,J0,E2,D8",1351577111
FICO,413,"K0,D7,J0,E2",1351576869
FICO,417,"K0,D7,E2,F7",1351564580
FICO,381,"K0,D7,J0,E2",1351567195
FICO,526,"K0,J0,E2,D8",1351563471
FICO,526,"K0,J0,E2,D8",1351563999
FICO,446,"K0,J0,D7,E2",1351570126
FICO,560,"E2,A1,J0,G1",1351578424
FICO,504,"K0,J0,F7,E2",1351562857
FICO,381,"K0,D7,J0,E2",1351567284
FICO,381,"K0,D7,J0,E2",1351567505
FICO,560,"E2,A1,J0,G1",1351578670
FICO,477,"K0,J0,P9,E2",1351606392
FICO,524,"K0,J0,E2,M1",1351607205
FICO,553,"J0,K0,D8,E2",1351617327
FICO,461,"K0,J0,E2,D8",1351609322
FICO,461,"K0,D7,J0,E2",1351601593
FICO,449,"K0,J0,E2,D8",1351604212
FICO,508,"D7,J0,E2,D8",1351616349
FICO,412,"K0,D7,E2,F7",1351615414
FICO,410,"K0,D7,J0,E2",1351607326
FICO,553,"J0,K0,D8,E2",1351618110
FICO,459,"K0,J0,D7,F7",1351626386
FICO,554,"J0,K0,D8,E2",1351631234
FICO,404,"K0,D7,J0,E2",1351639801
FICO,653,"F7,E2,J0,D2",1351650194
FICO,461,"K0,J0,E2,D8",1352081694
FICO,418,"K0,D7,J0,E2",1352134480
FICO,425,"K0,J0,D7,E2",1352162946
FICO,425,"K0,J0,D7,E2",1352163901
FICO,425,"K0,J0,D7,E2",1352163209
FICO,538,"E2,A1,J0,P9",1353343858
FICO,465,"K0,J0,E2,D8",1353343909
FICO,463,"K0,J0,E2,D8",1353332202
FICO,393,"J0,D7,E2,K0",1353334133
FICO,477,"K0,J0,E2,D8",1353343831
FICO,465,"K0,D7,D8,E2",1353341180
FICO,478,"K0,J0,E2,D2",1353343949
FICO,383,"K0,D7,J0,E2",1353337185
FICO,416,"K0,D7,J0,E2",1353344000
FICO,530,"E2,P6,E0,D2",1353358020
FICO,408,"K0,D7,J0,E2",1353357841
FICO,505,"K0,J0,E2,D7",1353357790
FICO,513,"K0,J0,E2,D7",1353357726
FICO,408,"K0,D7,J0,E2",1353374114
FICO,684,"E2,J0,G6,E0",1353373934
FICO,397,"K0,D7,J0,E2",1353374529
FICO,509,"K0,J0,D2,E2",1353372401
FICO,425,"K0,J0,D7,E2",1353375866
FICO,543,"K0,J0,E2,P6",1353374197
FICO,383,"K0,D7,J0,E2",1353379209
FICO,432,"K0,D7,J0,E2",1353374264
FICO,443,"K0,D7,J0,E2",1353376881
FICO,477,"D7,J0,K0,E2",1353407053
FICO,460,"K0,J0,E2,D8",1353407118
FICO,416,"K0,D7,J0,E2",1353407205
FICO,419,"K0,D7,J0,E2",1353407163
FICO,525,"K0,J0,E2,M1",1353407155
FICO,448,"K0,D7,J0,D8",1353507933
FICO,428,"K0,D7,E2,F7",1353506214
FICO,455,"K0,J0,E2,D8",1353494923
FICO,379,"K0,D7,J0,E2",1353495055
FICO,411,"K0,D7,J0,E2",1353537015
FICO,441,"K0,J0,D7,E2",1353536928
FICO,392,"K0,D7,J0,E2",1353526715
FICO,449,"K0,J0,E2,D8",1353537046
FICO,482,"K0,J0,E2,D8",1353536970
FICO,408,"K0,D7,J0,E2",1353538421
FICO,463,"K0,J0,E2,D8",1353537077
FICO,467,"D7,J0,K0,E2",1353535171
FICO,415,"K0,D7,J0,E2",1353600175
FICO,380,"K0,D7,J0,E2",1353600380
FICO,550,"J0,K0,E2,D7",1353629714
FICO,523,"K0,J0,E2,M1",1353600704
FICO,406,"K0,D7,J0,E2",1353600568
FICO,547,"K0,E2,D2,J0",1353632974
FICO,608,"E2,P6,J0,E0",1353631612
FICO,415,"K0,D7,J0,E2",1353658291
FICO,415,"K0,D7,J0,E2",1353659067
FICO,418,"K0,D7,J0,E2",1353679807
FICO,418,"K0,D7,J0,E2",1353679332
FICO,466,"K0,J0,E2,D2",1353694914
FICO,470,"K0,J0,D7,E2",1353724664
FICO,487,"D7,J0,K0,E2",1353752822
FICO,536,"D7,J0,E2,P6",1354038063
FICO,439,"K0,J0,D7,E2",1354037726
FICO,552,"K0,J0,E2,D8",1354037787
FICO,395,"K0,D7,J0,E2",1354037000
FICO,606,"E2,F7,D7,J0",1354037969
FICO,613,"E2,J0,E0,G1",1354037198
FICO,440,"K0,J0,D7,E2",1354030769
FICO,594,"J0,E2,D7,M1",1354037681
FICO,483,"K0,J0,E2,D2",1354043174
FICO,600,"E2,E0,J0,G1",1354043771
FICO,545,"K0,J0,E2,E0",1354043931
FICO,0,"C2,None,None,None",1354043690
FICO,471,"K0,J0,E2,P6",1354082688
FICO,473,"K0,J0,E2,D8",1354118532
FICO,506,"K0,J0,E2,M1",1354120090
FICO,654,"J0,E2,D2,E0",1354121365
FICO,545,"K0,J0,E2,E0",1354116433
FICO,627,"F7,J0,E2,M1",1354119803
FICO,506,"K0,J0,E2,M1",1354118222
FICO,509,"K0,J0,E2,M1",1354121620
FICO,576,"K0,J0,E2,M1",1354133172
FICO,432,"K0,D7,E2,F7",1354122850
FICO,425,"K0,D7,J0,E2",1354122751
FICO,491,"K0,J0,E2,D8",1354168964
FICO,491,"K0,J0,E2,D8",1354168466
FICO,491,"K0,J0,E2,D8",1354169473
FICO,491,"K0,J0,E2,D8",1354168232
FICO,528,"K0,D8,D7,J0",1354191099
FICO,528,"K0,D8,D7,J0",1354192312
FICO,576,"K0,J0,E2,M1",1354197106
FICO,351,"K0,D7,J0,E2",1354180796
FICO,370,"K0,D7,J0,E2",1354250591
FICO,370,"K0,D7,J0,E2",1354250140
FICO,467,"K0,D7,D8,E2",1354259613
FICO,430,"K0,D7,J0,D8",1354265541
FICO,517,"J0,K0,E2,D8",1354263782
FICO,406,"K0,D7,J0,E2",1354289075
FICO,480,"K0,J0,E2,D7",1354281569
FICO,522,"E2,A1,J0,E0",1354281054
FICO,522,"E2,A1,J0,E0",1354281076
FICO,412,"K0,D7,J0,E2",1354289468
FICO,411,"K0,J0,D7,E2",1354331296
FICO,431,"K0,J0,D7,E2",1354355662
FICO,466,"K0,J0,E2,D8",1354330987
FICO,431,"K0,J0,D7,E2",1354356662
FICO,411,"K0,J0,D7,E2",1354329549
FICO,466,"K0,J0,E2,D8",1354332148
FICO,392,"K0,J0,D7,E2",1354356932
FICO,390,"K0,D7,J0,E2",1354360685
FICO,460,"K0,J0,E2,D8",1354363974
FICO,415,"K0,D7,J0,E2",1354385422
FICO,511,"J0,K0,E2,F7",1354392647
FICO,438,"K0,J0,D8,P9",1354396102
FICO,415,"K0,D7,J0,E2",1354382641
FICO,421,"K0,J0,D7,E2",1354396338
FICO,419,"K0,J0,E2,P6",1354394251
FICO,511,"J0,K0,E2,F7",1354391104
FICO,387,"K0,D7,J0,E2",1354374967
FICO,632,"P9,D8,E2,J0",1354366427
FICO,497,"K0,J0,F7,D7",1354377208
